"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.541996370E1,-3.519455910E0,-1.266658783E0,1.682791412E-1,3.744237204E0
1.543949907E1,-3.316199541E0,-1.327278137E0,-1.785755157E-2,3.571997416E0
1.545903443E1,-2.822678804E0,-1.164543152E0,-1.895266473E-1,3.059345802E0
1.547856985E1,-2.190700769E0,-1.099900246E0,-4.522171021E-1,2.492679426E0
1.549810521E1,-1.242794275E0,-9.633331299E-1,-5.703491569E-1,1.672676445E0
1.551764058E1,-8.105711937E-1,-9.600515366E-1,-5.127454996E-1,1.357067633E0
1.553717594E1,-7.033256292E-1,-1.117311478E0,-5.000536442E-1,1.411773893E0
1.555671131E1,-4.020643234E-1,-1.003372192E0,-4.540911317E-1,1.172437731E0
1.557624672E1,1.612219810E-1,-5.425968170E-1,-5.706712008E-1,8.037844564E-1
1.559578209E1,9.935417175E-1,-6.035327911E-2,-6.348984241E-1,1.180620037E0
1.561531745E1,2.203708172E0,5.669250488E-1,-7.399163246E-1,2.392741082E0
1.563485282E1,2.532015085E0,9.833860397E-1,-7.898058891E-1,2.828770376E0
1.565438818E1,2.096236467E0,8.980093002E-1,-7.401153445E-1,2.397581855E0
1.567392355E1,2.300711155E0,1.051967621E0,-9.689807892E-3,2.529822442E0
1.569344532E1,4.376167774E0,1.933891296E0,1.052552700E0,4.898841406E0
1.571299428E1,5.347490788E0,2.134063721E0,1.350454330E0,5.913849219E0
1.573252969E1,4.143165112E0,1.251570702E0,8.580524921E-1,4.412312369E0
1.575206506E1,4.621072292E0,7.674398422E-1,6.030768752E-1,4.723026017E0
1.577160042E1,5.595545769E0,1.816396713E-1,9.444887042E-1,5.677603749E0
1.579113579E1,5.518094540E0,-4.781856537E-1,9.039075375E-1,5.612047550E0
1.581067115E1,4.920743942E0,-1.027272224E0,3.650373816E-1,5.040065620E0
1.583020651E1,4.990409374E0,-8.513317108E-1,-1.135861158E0,5.188365058E0
1.584974188E1,3.516300440E0,5.686254501E-1,-2.359196663E0,4.272412969E0
1.586926365E1,-1.243020654E0,3.462400436E0,-2.086279392E0,4.229169993E0
1.588881266E1,-4.063148022E0,4.869530678E0,-1.063677669E-2,6.342051246E0
1.590834802E1,-1.066164732E0,2.484121323E-1,-1.153733730E0,1.590445643E0
1.592786974E1,6.957436800E-1,-1.397109032E0,-1.571430087E0,2.214805958E0
1.594741875E1,3.248024702E0,1.325197220E-1,1.174103379E0,3.456261664E0
1.596695412E1,1.617935538E0,-1.629180908E-1,1.049707890E0,1.935495896E0
1.598647589E1,-2.824152112E-1,2.268733978E-1,-6.299195886E-1,7.266557495E-1
1.600602485E1,-9.710249901E-1,7.635402679E-1,-6.638247967E-1,1.402336134E0
1.602556021E1,1.939308792E-1,2.700595856E-1,-1.493337899E-1,3.644748915E-1
1.604509558E1,2.393679470E-1,1.598854065E-1,3.249396682E-1,4.341038415E-1
1.606463094E1,-9.689354897E-2,-1.282129288E-1,4.422780871E-1,4.705707400E-1
1.608416631E1,-9.588160515E-1,7.844448090E-2,1.428156018E0,1.721949874E0
1.610370167E1,-7.197581530E-1,-1.145362854E-2,6.258974671E-1,9.539028377E-1
1.612323704E1,-1.885766089E-1,1.056032181E-1,4.114772081E-1,4.647866929E-1
1.614277240E1,-3.971004486E-2,-5.860233307E-2,3.676733375E-1,3.744259662E-1
1.616230776E1,-3.531736135E-2,-8.491897583E-2,1.911363602E-1,2.121123680E-1
1.618184313E1,-3.358798623E-1,-1.450328827E-1,3.946809471E-1,5.381662094E-1
1.620137849E1,-2.623357773E-1,-2.365198135E-1,4.655248225E-1,5.843586592E-1
1.622091386E1,-1.832457185E-1,-2.308492661E-1,1.788994670E-2,2.952802519E-1
1.624044922E1,-3.358662724E-1,-5.957889557E-2,-2.094492316E-2,3.417520850E-1
1.625998459E1,-5.360201001E-1,3.301172256E-1,-4.476717710E-1,7.724667922E-1
1.627951995E1,-5.264623165E-1,5.014209747E-1,-6.770217419E-1,9.934505542E-1
1.629905526E1,-3.353539705E-1,6.329841614E-1,-3.401550651E-1,7.929922461E-1
1.631859063E1,-6.819800138E-1,2.695398331E-1,3.596457243E-1,8.167579249E-1
1.633812599E1,-5.517448187E-1,-2.425880432E-1,5.163829327E-1,7.936766576E-1
1.635766136E1,-3.240231276E-1,-4.827976227E-1,3.856785595E-1,6.977338196E-1
1.637719672E1,-3.697450161E-1,-1.958379745E-1,5.243045092E-2,4.216785996E-1
1.639673209E1,-8.820542097E-1,5.978536606E-1,3.171611130E-1,1.111773268E0
1.641626745E1,-1.156922340E0,6.348953247E-1,8.800336719E-2,1.322613310E0
1.643580282E1,-1.026883483E0,7.203636169E-1,-5.929279923E-1,1.387435416E0
1.645533818E1,-1.076995969E0,1.275702477E0,-1.026239038E0,1.959720308E0
1.647487355E1,-1.933874607E0,2.013257027E0,-1.055551529E0,2.984503959E0
1.649440891E1,-3.541161060E0,3.161669731E0,-1.272175312E0,4.914713335E0
1.651393068E1,-5.447717667E0,4.806386948E0,-1.724927664E0,7.466884137E0
1.653347964E1,-6.359969139E0,8.869688988E0,-1.251678109E0,1.098577664E1
1.655301500E1,-4.454429626E0,1.030241108E1,-9.488413334E-1,1.126418738E1
1.657253672E1,-3.115899563E0,1.908835411E0,9.885171652E-1,3.785452271E0
1.659208573E1,3.699991226E0,-2.520773411E0,2.893868685E0,5.330920148E0
1.661162110E1,3.257346630E0,-1.033107281E0,7.169093132E0,7.941883533E0
1.663114282E1,-2.788154125E0,-3.818979263E-1,1.678399682E0,3.276686580E0
1.665069183E1,-8.459087372E0,-1.334765434E0,-9.654210806E-1,8.617992562E0
1.667022719E1,-6.224080086E0,-1.704039574E0,-1.863126397E0,6.716707806E0
1.668974891E1,-2.551139593E0,-1.190681458E0,-1.786148846E-1,2.820981892E0
1.670929787E1,-3.541081429E0,-1.659519196E0,-4.380960166E-1,3.935122586E0
1.672883323E1,-4.297713280E0,-2.617347240E0,-1.256825626E-1,5.033551641E0
1.674836860E1,-4.589183807E0,-2.017977715E0,-1.858313978E-1,5.016709617E0
1.676790396E1,-4.522031307E0,-1.920249462E0,-1.438128948E-2,4.912874104E0
1.678743933E1,-4.004832268E0,-1.709533691E0,-3.781779408E-1,4.370835788E0
1.680697469E1,-3.012781620E0,-1.271805286E0,-9.249485731E-1,3.398510209E0
1.682651006E1,-8.807930946E-1,-5.377626419E-1,-1.141116142E0,1.538548402E0
1.684604542E1,1.371108532E0,1.109399796E-1,-1.331896782E0,1.914731136E0
1.686556719E1,2.656547785E0,4.427986145E-1,-7.985782623E-1,2.809100210E0
1.688511615E1,2.599378586E0,6.226663589E-1,-2.570862472E-1,2.685251527E0
1.690465151E1,2.725227356E0,9.533109665E-1,2.593203783E-1,2.898777846E0
1.692418688E1,3.391830921E0,1.396478653E0,6.660766602E-1,3.728046103E0
1.694372224E1,3.688651323E0,1.333703995E0,5.885326266E-1,3.966268471E0
1.696325756E1,4.147263050E0,1.235593796E0,5.227888227E-1,4.358874968E0
1.698279292E1,5.311855793E0,1.645541191E0,2.018928230E-1,5.564564537E0
1.700232828E1,6.592074871E0,1.976814270E0,3.843672276E-1,6.892821188E0
1.702186365E1,7.798471451E0,1.147223473E0,5.111107826E-1,7.898956444E0
1.704139901E1,8.222818375E0,2.228307724E-1,1.409877419E0,8.345786357E0
1.706093438E1,7.648374557E0,-2.211666107E-2,1.112638235E0,7.728912366E0
1.708046974E1,6.681092262E0,1.772594452E-1,-1.924284399E-1,6.686212937E0
1.709999146E1,5.264789104E0,1.814858437E0,-1.816339850E0,5.857542651E0
1.711954047E1,-3.482840061E0,4.574765205E0,-1.938871384E0,6.067773382E0
1.713907579E1,-9.265928268E0,2.792018890E0,-1.732890844E0,9.831363427E0
1.715859756E1,7.287883162E-1,-5.470561981E-1,1.794067472E-1,9.287570591E-1
1.717814651E1,4.612426758E0,-7.776336670E-1,5.874882936E-1,4.714269531E0
1.719768188E1,1.389499426E0,-8.615150452E-1,1.743430614E0,2.390076805E0
1.721720360E1,-1.160910368E0,-3.480358124E-1,2.474215508E0,2.755101484E0
1.723675261E1,-7.274988890E-1,-9.960746765E-2,-5.206124783E-1,9.001186775E-1
1.725628797E1,1.490887403E0,6.192979813E-1,-1.595691323E0,2.269913223E0
1.727582328E1,5.194966197E-1,2.677927017E-1,-1.124014974E0,1.266885681E0
1.729535865E1,-8.093123883E-2,6.823310852E-1,-9.022831917E-1,1.134125449E0
1.731489401E1,-1.563107371E-1,4.152965546E-2,-1.515249163E-2,1.624418568E-1
1.733442938E1,-3.084886074E-1,-3.145732880E-1,7.184692025E-1,8.428045855E-1
1.735396474E1,-4.873339832E-1,-9.024620056E-2,2.965979278E-1,5.775890569E-1
1.737350006E1,1.256912947E-3,4.280757904E-2,1.076710150E-1,1.158754336E-1
1.739303542E1,4.806367159E-1,7.853698730E-2,1.526081264E-1,5.103615888E-1
1.741257078E1,1.986951828E-1,6.868267059E-2,2.763211727E-2,2.120391917E-1
1.743210615E1,1.722627878E-1,1.377964020E-2,1.488517672E-1,2.280815537E-1
1.745164151E1,1.757777929E-1,-1.077337265E-1,2.969806790E-1,3.615271940E-1
1.747117688E1,1.952530146E-1,-1.533155441E-1,4.755938053E-1,5.364875240E-1
1.749071219E1,-4.013049006E-1,-4.906940460E-2,1.938637048E-1,4.483710135E-1
1.751024756E1,-5.733871460E-2,3.282213211E-1,-2.195710540E-1,3.990343489E-1
1.752978292E1,-3.125975132E-1,3.571300507E-1,-1.841813326E-1,5.090990489E-1
1.754931829E1,-3.763051033E-1,5.006551743E-1,-2.920281291E-1,6.910438209E-1
1.756885360E1,-2.763271332E-2,-1.236915588E-2,4.180698097E-2,5.161769580E-2
1.758838896E1,-1.181616783E-1,1.083221436E-1,3.272827864E-1,3.644309142E-1
1.760792433E1,-4.991905689E-1,1.687784195E-1,4.671701193E-1,7.042196386E-1
1.762745969E1,-8.658133149E-1,2.509307861E-2,3.332135081E-1,9.280590503E-1
1.764699506E1,-8.562468886E-1,-6.937980652E-3,1.909971237E-2,8.564879853E-1
1.766653037E1,-8.256030083E-1,-1.688508987E-1,-4.834833741E-1,9.715385357E-1
1.768606573E1,-8.489880562E-1,2.691841125E-2,-4.076885879E-1,9.421864492E-1
1.770560110E1,-1.149321198E0,8.530492783E-1,-1.746317148E-1,1.441918349E0
1.772513646E1,-1.705437422E0,2.082131386E0,-2.282170951E-1,2.701086994E0
1.774465818E1,-3.007145643E0,4.099169731E0,-1.041741729E0,5.189541717E0
1.776420714E1,-4.486495018E0,6.579553604E0,-1.768320560E0,8.157580572E0
1.778374250E1,-5.497891426E0,7.535003662E0,-2.488639593E0,9.653829155E0
1.780326428E1,-5.793489456E0,5.263495445E0,-1.700446486E0,8.010020139E0
1.782281323E1,-3.708966970E0,3.291716576E0,5.625979304E-1,4.990826628E0
1.784234860E1,-1.154358387E-1,9.350614548E-1,2.416502953E0,2.593675361E0
1.786187032E1,3.812915325E0,-1.422801971E0,3.827033997E0,5.586490664E0
1.788141928E1,3.534642696E0,-6.138372421E-1,4.855031490E0,6.036706546E0
1.790095464E1,-1.907725334E0,4.818954468E-1,1.044026256E0,2.227471660E0
1.792047636E1,-6.685299397E0,-6.068687439E-1,-9.173483849E-1,6.775178651E0
1.794002537E1,-5.587049484E0,-1.439756870E0,-1.595465660E0,5.986111631E0
1.795956068E1,-4.195567131E0,-1.092649937E0,-3.679847717E-1,4.351101036E0
1.797909605E1,-4.383938313E0,-1.808725357E0,-1.210131526E0,4.894366236E0
1.799863141E1,-3.775556564E0,-1.864381313E0,-9.001757503E-1,4.305933282E0
1.801816678E1,-3.851062775E0,-1.676191330E0,-2.685982287E-1,4.208615791E0
1.803770214E1,-3.385945320E0,-1.685650349E0,-1.192870140E-1,3.784213551E0
1.805723745E1,-2.639987707E0,-1.354945660E0,-5.591502190E-1,3.019612856E0
1.807677282E1,-1.978456616E0,-1.317606926E0,-1.003760576E0,2.580293373E0
1.809630818E1,-1.235736847E0,-1.068700790E0,-1.413782358E0,2.160543332E0
1.811584355E1,2.838861942E-1,-4.460906982E-1,-1.388151765E0,1.485447274E0
1.813537891E1,1.346469164E0,-4.935264587E-1,-1.215440035E0,1.879851604E0
1.815491422E1,1.477072358E0,-6.662349701E-1,-7.307595015E-1,1.777532344E0
1.817444959E1,1.421609282E0,-3.944635391E-1,-3.172317743E-1,1.509042887E0
1.819398495E1,1.486907244E0,3.901519775E-1,-2.206156850E-1,1.552991628E0
1.821350667E1,1.386495352E0,1.321834564E0,-2.038471699E-1,1.926439629E0
1.823305568E1,1.379963398E0,1.566516876E0,-1.348364353E-2,2.087691527E0
1.825259099E1,1.665295959E0,1.352971077E0,1.276123524E-2,2.145671040E0
1.827212636E1,2.535036087E0,1.186261177E0,4.197249413E-1,2.830157693E0
1.829166172E1,3.654023647E0,1.433505058E0,6.050268412E-1,3.971508913E0
1.831119709E1,4.904805183E0,1.228843689E0,7.855237126E-1,5.117051710E0
1.833073240E1,5.738150597E0,8.901176453E-1,6.589226723E-1,5.844044899E0
1.835026776E1,6.373143196E0,2.041082382E-1,4.422372580E-1,6.391728105E0
1.836980313E1,6.989878654E0,-5.510168076E-1,7.109225988E-1,7.047512616E0
1.838932485E1,8.284576416E0,-7.974319458E-1,9.110817909E-1,8.372584674E0
1.840887381E1,8.452203751E0,5.533065796E-1,1.002582312E-1,8.470888273E0
1.842840917E1,1.070992708E0,2.270609856E0,-7.276791334E-1,2.613849923E0
1.844793094E1,-9.733207703E0,3.304574966E0,-2.551263332E0,1.059077393E1
1.846747990E1,-6.192472935E0,1.172974586E0,-9.212124944E-1,6.369554371E0
1.848701521E1,4.919226170E0,-5.396938324E-2,7.734944820E-1,4.979959088E0
1.850653698E1,5.477534294E0,-3.652973175E-1,7.801398039E-1,5.544857274E0
1.852608594E1,1.666978359E0,-1.877813339E-1,1.529687881E0,2.270247496E0
1.854562131E1,-1.350610495E0,1.655550003E-1,6.839128137E-1,1.522922816E0
1.856514302E1,5.524184108E-1,6.504144669E-1,-1.312619686E0,1.565623045E0
1.858469198E1,1.587539673E0,5.413484573E-1,-8.886411786E-1,1.898163194E0
1.860422735E1,4.770295024E-1,3.068017960E-1,-3.207147419E-1,6.515692088E-1
1.862376271E1,8.257726431E-1,1.202917099E-1,1.416216791E-1,8.464202582E-1
1.864329808E1,1.602619886E-1,1.482286453E-1,3.294635415E-1,3.952238119E-1
1.866283339E1,-1.050678253E0,1.090631485E-1,4.052606821E-1,1.131395502E0
1.868236875E1,-6.534045339E-1,1.370840073E-1,1.192623526E-1,6.781983623E-1
1.870190412E1,4.199440479E-1,8.324623108E-3,7.246803045E-1,8.376060211E-1
1.872143948E1,-2.531175315E-1,5.692768097E-2,5.843461752E-1,6.393509976E-1
1.874097480E1,-4.317685664E-1,2.051830292E-2,-6.880520284E-2,4.376976715E-1
1.876051016E1,-3.262917399E-1,1.859493256E-1,1.448122710E-1,4.025096832E-1
1.878004553E1,7.323366404E-2,2.609252930E-1,6.496088505E-1,7.038727418E-1
1.879958089E1,-6.306374073E-2,-5.583229065E-1,5.626713037E-1,7.951732512E-1
1.881911620E1,-1.226670146E-1,-4.834270477E-2,-1.742252707E-2,1.329953308E-1
1.883865157E1,-3.260667920E-1,4.698724747E-1,-1.436937153E-1,5.897012626E-1
1.885818693E1,-4.780926108E-1,1.676464081E-2,-3.651512861E-1,6.018214515E-1
1.887772224E1,-4.035742879E-1,-2.444219589E-1,-2.899942100E-1,5.538148984E-1
1.889725761E1,2.059185505E-2,-2.249975204E-1,5.799847245E-1,6.224389041E-1
1.891679297E1,2.187716961E-1,-3.468608856E-1,7.978084087E-1,8.970349971E-1
1.893632829E1,-1.225444078E-1,-1.516838074E-1,2.258332670E-1,2.983718716E-1
1.895586365E1,-1.708210707E-1,-2.088575363E-1,-1.314553618E-1,3.001363371E-1
1.897539901E1,-1.407921314E-1,2.493171692E-1,7.950752974E-3,2.864344421E-1
1.899493438E1,-5.403786898E-1,6.692371368E-1,8.547872305E-2,8.644038904E-1
1.901446969E1,-1.129493594E0,5.629301071E-1,5.639156699E-2,1.263260105E0
1.903400506E1,-1.148562670E0,6.030740738E-1,2.485334873E-3,1.297266635E0
1.905354042E1,-1.548751712E0,9.487009048E-1,-3.397135437E-2,1.816540483E0
1.907307573E1,-2.430036545E0,1.623046875E0,-2.462777942E-1,2.932577624E0
1.909259750E1,-3.515695095E0,2.466078758E0,-5.509641171E-1,4.329574795E0
1.911214646E1,-3.828764915E0,3.584932327E0,-1.089184165E0,5.357005013E0
1.913168183E1,-3.675868511E0,5.091484070E0,-9.105705023E-1,6.345420237E0
1.915120355E1,-4.740218639E0,6.612506866E0,-5.862656832E-1,8.157121261E0
1.917075250E1,-5.641763687E0,5.984148026E0,-5.606569648E-1,8.243413208E0
1.919028787E1,-4.468764782E0,4.570217133E0,3.625894189E-1,6.402203871E0
1.920980959E1,-1.415096283E0,4.285135269E-1,2.293926477E0,2.729142726E0
1.922935855E1,4.377772808E0,-1.780363560E0,2.881089211E0,5.534913206E0
1.924889391E1,4.365606308E0,-1.235904694E-1,4.816372395E0,6.501633340E0
1.926841563E1,-1.311025858E0,5.327510834E-2,3.008403778E-1,1.346154512E0
1.928796459E1,-6.043146133E0,-1.256229401E0,-2.021860123E0,6.495047794E0
1.930749995E1,-6.343815804E0,-2.190123558E0,-2.341571331E0,7.107995248E0
1.932703532E1,-3.650372982E0,-2.085106373E0,-4.336173534E-1,4.226217636E0
1.934657068E1,-3.389336586E0,-2.339221954E0,-2.218609601E-1,4.124170720E0
1.936610599E1,-4.887942791E0,-2.956239223E0,-6.894919872E-1,5.753845173E0
1.938562776E1,-5.458266258E0,-2.793159485E0,-1.083842039E0,6.226485688E0
1.940517672E1,-4.951042175E0,-2.705100060E0,-1.175110459E0,5.762921962E0
1.942471209E1,-2.924599648E0,-2.618358612E0,-1.373849630E0,4.158911844E0
1.944423381E1,-7.123715878E-1,-1.825446129E0,-1.484123588E0,2.458119133E0
1.946378276E1,1.046855688E0,-1.117682457E0,-1.268537164E0,1.988544051E0
1.948331813E1,1.860805511E0,-4.681663513E-1,-1.170502663E0,2.247632836E0
1.950283985E1,2.111931324E0,5.963230133E-2,-7.839362621E-1,2.253523018E0
1.952238881E1,2.097296000E0,5.210456848E-1,-3.143172562E-1,2.183789013E0
1.954192417E1,2.118169069E0,9.382600784E-1,1.811235100E-1,2.323742220E0
1.956144594E1,2.309763432E0,1.711176872E0,8.646818399E-1,3.001800807E0
1.958099490E1,3.418218613E0,2.107683182E0,8.009757996E-1,4.094888168E0
1.960053021E1,4.719327927E0,2.090610504E0,7.048941851E-1,5.209566601E0
1.962006558E1,5.381341934E0,1.716182709E0,6.942507625E-1,5.690879389E0
1.963960094E1,5.345283031E0,1.202359200E0,9.092179537E-1,5.553773097E0
1.965913631E1,5.143235207E0,8.689508438E-1,1.077068448E0,5.326163760E0
1.967867162E1,5.670446396E0,4.771080017E-1,1.160017967E0,5.807515481E0
1.969820698E1,6.144181252E0,2.489299774E-1,7.228150368E-1,6.191558040E0
1.971774235E1,6.674103260E0,-1.140222549E-1,2.002908289E-1,6.678081447E0
1.973726407E1,5.194931030E0,4.775524139E-1,8.553397655E-2,5.217535891E0
1.975681308E1,-9.477182627E-1,1.253358841E0,-6.496589184E-1,1.700333791E0
1.977634839E1,-8.821939468E0,4.118551254E0,2.726959586E-1,9.739786625E0
1.979587016E1,-2.450926304E0,3.188898087E0,2.577813566E-1,4.030206196E0
1.981541912E1,6.239735603E0,6.804599762E-1,-1.802296042E0,6.530359653E0
1.983495448E1,1.182142496E0,-7.529916763E-1,-1.693797350E0,2.198501037E0
1.985448985E1,-5.276626348E-1,1.724452972E-1,-4.111981690E-1,6.908322307E-1
1.987402516E1,2.115768492E-1,3.876018524E-1,-3.428289294E-2,4.429167821E-1
1.989356052E1,7.540822029E-1,4.013586044E-1,9.612517059E-2,8.596329138E-1
1.991309589E1,-2.249716520E-1,7.229909897E-1,-8.656164408E-1,1.150052189E0
1.993263125E1,8.164358139E-1,5.834207535E-1,3.832716122E-2,1.004199276E0
1.995216662E1,1.030067325E0,-1.749572754E-1,2.144559383E0,2.385536353E0
1.997170198E1,1.884673238E-1,-3.361234665E-1,8.093778491E-1,8.964326073E-1
1.999123730E1,-1.354302526E0,3.377771378E-1,-3.803910613E-1,1.446694883E0
2.001077266E1,-6.611546874E-2,1.677112579E-1,-5.084625483E-1,5.394742665E-1
2.003030802E1,2.358240783E-1,-1.508045197E-1,7.855300903E-1,8.339139775E-1
2.004984339E1,-9.116714001E-1,-3.682193756E-1,5.632658601E-1,1.133136655E0
2.006937875E1,-9.096386433E-1,-4.675960541E-1,8.813921809E-1,1.350163215E0
2.008891407E1,-4.442997277E-1,-3.221483231E-1,8.110934496E-1,9.793132155E-1
2.010844943E1,-4.585431814E-1,-5.089950562E-2,-1.482888162E-1,4.846051815E-1
2.012798480E1,-1.598238349E-1,3.574085236E-2,-3.861769736E-1,4.194683798E-1
2.014752016E1,-7.686883211E-2,-7.682800293E-3,-1.339998543E-1,1.546732159E-1
2.016705553E1,-5.858293772E-1,1.412096024E-1,1.848234236E-1,6.303141351E-1
2.018659084E1,-1.192080736E0,-2.348041534E-1,1.526924968E-1,1.224542556E0
2.020612620E1,-1.231204748E0,-7.347106934E-1,4.015958011E-1,1.488940604E0
2.022566157E1,-7.352778316E-1,-5.935382843E-1,-6.715981662E-2,9.473286787E-1
2.024519693E1,-4.625585079E-1,1.308441162E-2,-6.766455173E-1,8.197443084E-1
2.026473230E1,-5.514487028E-1,5.658454895E-1,-2.728016078E-1,8.358812757E-1
2.028426766E1,-1.183719873E0,3.240756989E-1,-2.692320049E-1,1.256464751E0
2.030380302E1,-1.746480227E0,2.109947205E-1,-9.675298333E-1,2.007691692E0
2.032333834E1,-1.882057190E0,4.670915604E-1,-8.083791733E-1,2.100902349E0
2.034287370E1,-2.794070721E0,2.308650970E0,-1.429148018E-2,3.624486825E0
2.036240907E1,-1.174213171E0,8.048283577E0,2.269893885E-1,8.136655903E0
2.038193084E1,-2.208172798E0,7.858659744E0,-5.032994151E-1,8.178500497E0
2.040147980E1,-5.190909863E0,4.045504570E0,-1.015245318E0,6.659007094E0
2.042101516E1,-2.966467857E0,4.164459229E0,-7.535936832E-1,5.168225581E0
2.044053693E1,1.201412678E0,3.841695786E-1,1.188492656E0,1.733058995E0
2.046008589E1,4.889150620E0,-2.058229446E0,3.267806768E0,6.230462528E0
2.047962125E1,1.876741409E0,-1.545161724E0,3.610987425E0,4.353034947E0
2.049914297E1,-3.878788710E0,-9.139504433E-1,-3.443215489E-1,3.999858072E0
2.051869198E1,-3.342124701E0,-9.472551346E-1,-4.091304839E-1,3.497781805E0
2.053822735E1,-2.858418226E0,-6.409749985E-1,-1.852018088E-1,2.935251849E0
2.055776271E1,-3.394612551E0,-1.237957478E0,-7.755001783E-1,3.695582987E0
2.057729808E1,-2.886625290E0,-9.694752693E-1,-5.728759766E-1,3.098495562E0
2.059683344E1,-3.353085995E0,-1.157069683E0,-5.233711004E-1,3.585514363E0
2.061636881E1,-3.625414848E0,-9.680485725E-1,-5.758908391E-1,3.796366832E0
2.063590417E1,-3.709431648E0,-7.800722122E-1,-6.279004812E-1,3.842220038E0
2.065543954E1,-3.575179577E0,-8.539867401E-1,-6.392492652E-1,3.730930445E0
2.067497490E1,-3.163393021E0,-6.901321411E-1,-7.767800093E-1,3.329673401E0
2.069451026E1,-2.438170671E0,-4.251136780E-1,-7.807939053E-1,2.595194980E0
2.071404563E1,-1.652064800E0,-1.621580124E-1,-7.909232974E-1,1.838796614E0
2.073358099E1,-1.139735222E0,-9.094238281E-3,-7.832892537E-1,1.382975465E0
2.075311636E1,-4.024293423E-1,2.283954620E-1,-5.926206112E-1,7.518730288E-1
2.077265172E1,1.725385189E-1,3.805665970E-1,-4.319789410E-1,6.010043932E-1
2.079218709E1,9.400656223E-1,6.391448975E-1,-7.987263799E-2,1.139565361E0
2.081172245E1,1.269470334E0,9.856128693E-1,2.563169003E-1,1.627478421E0
2.083125782E1,1.072023749E0,9.458055496E-1,3.013780117E-1,1.461031062E0
2.085079318E1,1.053803325E0,9.116716385E-1,9.668537974E-2,1.396780114E0
2.087032855E1,2.416078091E0,1.221059799E0,1.213281155E-1,2.709823036E0
2.088986391E1,3.767065525E0,1.094981194E0,3.218326271E-1,3.936158371E0
2.090939928E1,3.910261154E0,6.475210190E-1,6.989855766E-1,4.024674720E0
2.092893464E1,3.551071644E0,8.672838211E-1,7.484861612E-1,3.731289667E0
2.094847006E1,3.495761395E0,7.147417068E-1,7.063533664E-1,3.637325736E0
2.096800542E1,3.625071526E0,-1.448431015E-1,2.288357019E-1,3.635173843E0
2.098754078E1,4.991346359E0,1.414117813E-1,7.408618927E-2,4.993898731E0
2.100707615E1,6.184634209E0,3.781070709E-1,-1.108205914E-1,6.197172457E0
2.102659792E1,6.824551582E0,-3.675851822E-1,-9.393942356E-2,6.835089449E0
2.104614688E1,7.314571857E0,-5.820779800E-1,4.895359874E-1,7.354007188E0
2.106568224E1,6.665698051E0,3.206911087E-1,1.108519435E0,6.764849491E0
2.108520401E1,-1.009913683E0,1.309597969E0,2.908582389E-1,1.679157825E0
2.110475302E1,-1.194206238E1,3.144434929E0,-2.057828903E0,1.251938436E1
2.112428839E1,-4.583773613E0,1.739350319E0,-1.144269466E0,5.034448597E0
2.114381016E1,8.363223076E0,7.108688354E-1,7.498199940E-1,8.426806319E0
2.116335912E1,4.821409702E0,-4.097213745E-1,1.433859110E0,5.046762831E0
2.118289454E1,-1.972537994E0,-6.052627563E-1,1.053246617E0,2.316587486E0
2.120241625E1,-1.803643107E0,-2.102241516E-1,-6.439580917E-1,1.926656346E0
2.122196526E1,1.930139899E0,6.632356644E-1,-5.592728853E-1,2.116153997E0
2.124150063E1,1.877413273E0,4.843435287E-1,-8.775445819E-1,2.128227841E0
2.126103605E1,-3.515911102E-1,5.989007950E-1,-1.377509594E0,1.542670137E0
2.128057141E1,-1.052249908E0,4.419631958E-1,-2.901248038E-1,1.177596594E0
2.130010678E1,-5.135886073E-1,-4.708566666E-1,7.619333267E-1,1.032483246E0
2.131964214E1,1.595695764E-1,-2.658023834E-1,8.538975120E-1,9.084350927E-1
2.133917756E1,8.337083459E-1,1.372327805E-1,9.784789681E-1,1.292796787E0
2.135871292E1,2.202997208E-1,-6.608009338E-3,6.069722176E-1,6.457483300E-1
2.137824828E1,-1.653544009E-1,-3.999233246E-2,2.212114632E-2,1.715541013E-1
2.139778370E1,1.411293149E-1,-3.652000427E-2,1.665079594E-2,1.467257416E-1
2.141731907E1,5.886474848E-1,-9.679603577E-2,7.147637606E-1,9.310008417E-1
2.143685443E1,-1.902667284E-1,-1.334638596E-1,6.449872255E-1,6.855819067E-1
2.145638985E1,-1.086023331E0,-4.350185394E-2,9.463539720E-2,1.091006391E0
2.147592521E1,-9.475331306E-1,7.558345795E-2,2.217148244E-2,9.508014869E-1
2.149546058E1,-7.848346233E-2,1.357212067E-1,-1.282058805E-1,2.025256715E-1
2.151499599E1,-2.985366583E-1,-8.355331421E-2,-7.130095363E-2,3.181023713E-1
2.153453136E1,-6.657187939E-1,-2.072620392E-2,-1.584635377E-1,6.846325882E-1
2.155406672E1,-2.834242582E-1,-3.292131424E-1,5.473633111E-2,4.378432016E-1
2.157360214E1,-1.977862120E-1,-2.314319611E-1,1.410104930E-1,3.355057338E-1
2.159313750E1,-4.041258097E-1,4.406929016E-2,3.999622464E-1,5.702890240E-1
2.161267292E1,-1.065700054E0,1.307058334E-1,2.706128955E-1,1.107263275E0
2.163220828E1,-1.437272549E0,3.902130127E-1,1.587892026E-1,1.497742496E0
