"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.477699476E1,-4.228209019E0,4.346561432E0,-1.069878340E0,6.157514714E0
2.479652731E1,-4.793949127E0,5.466381073E0,-1.114173412E0,7.355586493E0
2.481604622E1,-5.500361919E0,9.796074867E0,-9.055193663E-1,1.127107046E1
2.483559231E1,-1.093563652E1,1.188986683E1,-2.039973497E0,1.628246207E1
2.485512486E1,-1.470273113E1,1.038778210E1,-3.029640913E0,1.825527441E1
2.487464377E1,-1.323249054E1,9.591369629E0,-1.783399582E0,1.644000278E1
2.489418986E1,-3.910810709E0,8.893003464E0,1.562720060E0,9.839819358E0
2.491372241E1,-1.698899746E0,8.935277939E0,3.855563402E0,9.878806676E0
2.493324132E1,-5.453407288E0,4.507516861E0,4.209630966E0,8.232760908E0
2.495278741E1,-3.441394091E0,2.656251907E0,2.645645618E0,5.089038045E0
2.497231996E1,1.440825462E-1,3.868587971E0,2.575639486E-1,3.879828844E0
2.499183887E1,1.582053661E0,1.456497192E0,1.726914525E0,2.757990507E0
2.501138496E1,-1.979858398E0,-2.621352434E0,4.309678555E0,5.418916599E0
2.503091746E1,-5.618053436E0,-4.300996780E0,2.169070721E0,7.400403064E0
2.505043637E1,-6.713633537E0,-4.378312111E0,1.089365244E0,8.088832354E0
2.506998252E1,-5.581126213E0,-4.192104340E0,-2.262683809E-1,6.983831755E0
2.508951502E1,-4.485450745E0,-3.597883701E0,-1.923451573E-1,5.753349648E0
2.510904752E1,-3.672552586E0,-3.513714790E0,3.707893193E-1,5.096206319E0
2.512858002E1,-2.560842276E0,-3.279167652E0,6.745374203E-1,4.214956036E0
2.514811257E1,-1.053791285E0,-2.512366772E0,1.346417665E0,3.038964198E0
2.516763148E1,-7.586429119E-1,-1.456510067E0,1.956002116E0,2.553997831E0
2.518717757E1,-4.964592457E-1,-8.214836121E-1,1.722423077E0,1.971813470E0
2.520671007E1,6.685090065E-1,-6.118612289E-1,1.384194851E0,1.654470864E0
2.522624262E1,2.059064865E0,-4.173517227E-1,1.088162303E0,2.366015168E0
2.524577512E1,3.418526411E0,-1.240425110E-1,-1.319013685E-1,3.423318177E0
2.526530762E1,4.369032383E0,1.281166077E-1,-1.193737745E0,4.530989697E0
2.528484012E1,4.963905811E0,6.521949768E-1,-1.559357882E0,5.243788344E0
2.530437262E1,6.221038342E0,9.074945450E-1,-1.900399566E0,6.567829391E0
2.532390517E1,9.067317963E0,1.558978081E0,-2.222465515E0,9.464989205E0
2.534342408E1,1.094907761E1,2.557325363E0,-2.463329315E0,1.151043895E1
2.536297017E1,1.173354149E1,4.304609299E0,-2.570300579E0,1.275978457E1
2.538250267E1,1.344276237E1,5.987281799E0,-1.375913143E0,1.478000476E1
2.540203517E1,1.408802986E1,4.402510643E0,-2.674437165E-1,1.476232405E1
2.542156773E1,1.243571472E1,2.630109787E0,-1.066159964E0,1.275543708E1
2.544110023E1,1.139348793E1,2.064901352E0,-1.259983659E0,1.164744365E1
2.546061913E1,2.001905680E0,6.508880615E0,-5.196517467E0,8.566034497E0
2.548016523E1,-2.633192825E1,1.503700161E1,1.094388485E1,3.223740806E1
2.549969773E1,-6.531766415E0,-6.627416611E-1,-2.068113327E1,2.169821358E1
2.551921663E1,7.310542583E0,3.774856567E0,2.619266033E0,8.634473320E0
2.553876278E1,1.671867561E1,1.356725693E-1,-8.738662004E-1,1.674204777E1
2.555829528E1,8.014825821E0,-4.273473740E0,1.156612635E0,9.156296387E0
2.557781418E1,9.546679258E-1,-1.143576622E0,2.793451786E0,3.165838154E0
2.559736028E1,-1.585635662E0,3.675711632E0,5.533573627E-1,4.041200419E0
2.561689278E1,1.214028478E0,3.449320793E0,6.891368628E-1,3.721100468E0
2.563641168E1,4.415683746E0,-4.475708008E-1,-5.799382925E-1,4.476037421E0
2.565595783E1,2.703585863E0,-7.314100266E-1,-1.108483195E0,3.012154070E0
2.567549033E1,-1.200011969E-1,5.749645233E-1,-1.181025863E0,1.319017278E0
2.569502283E1,-1.896550655E-1,9.578886032E-1,-9.772228599E-1,1.381478968E0
2.571455533E1,8.857969046E-1,-2.129745483E-2,-4.143986106E-1,9.781696919E-1
2.573408783E1,1.064754128E0,2.133932114E-1,-5.860382318E-2,1.087507437E0
2.575362033E1,5.346802473E-1,7.982349396E-2,2.726713419E-1,6.054786683E-1
2.577315283E1,5.572021008E-2,-4.174814224E-1,8.824505806E-1,9.778110794E-1
2.579268538E1,-4.060544670E-1,-3.814592361E-1,1.181745529E-1,5.695231373E-1
2.581221788E1,-2.032352686E-1,-8.115005493E-2,-4.677898288E-1,5.164467346E-1
2.583175038E1,-4.231545329E-1,2.091217041E-2,-2.224020958E-1,4.784974084E-1
2.585128288E1,-8.052437901E-1,-1.103811264E-1,2.763988376E-1,8.584858019E-1
2.587081538E1,-1.188277125E0,-2.109012604E-1,-1.655399799E-2,1.206961434E0
2.589034788E1,-1.342445135E0,-3.798780441E-1,-1.982739568E-1,1.409176650E0
2.590988038E1,-4.229928255E-1,7.110118866E-2,1.402853131E-1,4.512851411E-1
2.592941288E1,-4.823689759E-1,-1.683425903E-2,1.098519564E-1,4.950057308E-1
2.594894538E1,-4.992175102E-1,-5.263986588E-1,-4.418806434E-1,8.494540443E-1
2.596847788E1,-7.263618112E-1,1.471757889E-1,-5.248984098E-1,9.081742862E-1
2.598801038E1,-1.069233179E0,5.417156219E-2,-6.784877777E-1,1.267493516E0
2.600754288E1,-9.706877470E-1,2.736577988E-1,-9.108004570E-1,1.358926328E0
2.602707538E1,-1.424905658E0,3.100938797E-1,-4.030835927E-1,1.512941086E0
2.604660788E1,-1.947385311E0,3.026103973E-1,4.667324424E-1,2.025270791E0
2.606614038E1,-2.279799938E0,8.765954971E-1,2.419352531E-1,2.454473485E0
2.608567288E1,-2.191024542E0,1.282855034E0,-1.135336161E0,2.781239612E0
2.610519179E1,-2.480917454E0,3.562136650E0,1.239678860E-1,4.342710785E0
2.612473788E1,-3.901557207E0,5.101010323E0,-4.996466637E-2,6.422223246E0
2.614427038E1,-5.504426479E0,5.280353546E0,-4.056965709E-1,7.638418301E0
2.616378929E1,-5.559426785E0,9.031250954E0,4.092526734E-1,1.061311489E1
2.618333538E1,-9.320762634E0,1.532506371E1,-1.200255871E0,1.797706338E1
2.620286793E1,-1.689331627E1,1.474745941E1,-2.740715742E0,2.259166254E1
2.622238679E1,-1.584823036E1,1.253174973E1,-3.170027256E0,2.045141143E1
2.624193293E1,-6.537875652E0,1.114724541E1,3.928406835E-1,1.292900700E1
2.626146538E1,-2.074585915E0,9.329341888E0,1.007833242E0,9.610216160E0
2.628098429E1,-4.322362423E0,7.003474236E0,5.436923504E0,9.863650717E0
2.630053038E1,5.230941772E-1,2.467118263E0,3.034573555E0,3.945749194E0
2.632006288E1,4.285047531E0,5.074949265E-1,-7.170816660E-1,4.374173014E0
2.633958179E1,2.148370743E0,1.294258595E0,-5.381528139E-1,2.565192119E0
2.635912788E1,-2.064433098E0,-1.593802929E0,2.534601688E0,3.636797700E0
2.637866038E1,-5.881408691E0,-4.455305099E0,2.778064489E0,7.884056953E0
2.639817924E1,-8.435564995E0,-6.589666367E0,1.172876954E-1,1.070496221E1
2.641772538E1,-8.687889099E0,-6.053311348E0,-5.253484249E-1,1.060179165E1
2.643725788E1,-5.985229969E0,-5.075144768E0,-4.144341052E-1,7.858233124E0
2.645677674E1,-3.036609888E0,-4.745485306E0,6.701633930E-1,5.673601094E0
2.647632283E1,-2.499067545E0,-5.291589737E0,4.882448316E-1,5.872362689E0
2.649585533E1,-2.754084349E0,-5.619269371E0,7.060220838E-1,6.297589701E0
2.651537424E1,-2.319104910E0,-4.826167107E0,1.287404537E0,5.507045212E0
2.653492033E1,-2.137218952E0,-4.216604233E0,1.679492593E0,5.016786967E0
2.655445283E1,-1.251689911E0,-3.734034538E0,1.847816944E0,4.350191838E0
2.657397174E1,7.799296379E-1,-3.040046215E0,1.709085584E0,3.573673847E0
2.659351783E1,1.989249825E0,-2.071841717E0,7.525719404E-1,2.969176231E0
2.661305033E1,2.658856392E0,5.441665649E-3,-3.722481728E-1,2.684793405E0
2.663256918E1,3.272280931E0,3.160682678E0,-5.775325894E-1,4.585987503E0
2.665211528E1,5.409400463E0,6.337824821E0,-7.975632548E-1,8.370528298E0
2.667164778E1,9.854356766E0,9.074802399E0,-2.115036249E0,1.356221826E1
2.669116668E1,1.153707886E1,1.030876541E1,-3.160588264E0,1.579126819E1
2.671071278E1,1.175709343E1,9.188195229E0,-2.274973869E0,1.509396183E1
2.673024528E1,1.410330963E1,6.111168861E0,-1.721537352E0,1.546652573E1
2.674976413E1,1.384274483E1,2.337706566E0,-2.096721888E0,1.419446015E1
2.676931023E1,1.278882027E1,-3.056411743E-1,-3.040239334E0,1.314877924E1
2.678884273E1,9.447219849E0,2.034068108E0,-5.221837997E0,1.098430644E1
2.680836163E1,-1.732332230E1,1.463128662E1,1.299172401E1,2.613344479E1
2.682790773E1,-2.449302483E1,4.348915100E0,-1.742729568E1,3.037321127E1
2.684744023E1,4.380742550E0,-4.232237816E0,-1.076973820E1,1.237295450E1
2.686695908E1,1.863101768E1,3.938801765E0,4.365499973E0,1.953680039E1
2.688650517E1,1.246356392E1,-1.749149799E0,-1.063392997E0,1.263054849E1
2.690603767E1,4.979465485E0,1.080812454E0,6.758754730E0,8.464277735E0
2.692555658E1,3.500949860E0,5.890366554E0,-7.941908836E-1,6.898101712E0
2.694510267E1,-2.565376759E-1,2.248250961E0,-8.745275736E-1,2.425951863E0
2.696463517E1,1.286451221E0,-1.503623009E0,-7.746018171E-1,2.125052204E0
2.698416767E1,3.439835310E0,-3.238601685E-1,-8.184925318E-1,3.550673513E0
2.700370017E1,2.452704191E0,9.819087982E-1,7.628051043E-1,2.749868063E0
2.702323262E1,4.313126802E-1,7.893619537E-1,-1.754480958E0,1.971630380E0
2.704276512E1,-2.220922709E-1,-6.756019592E-2,-8.754038811E-1,9.056607046E-1
2.706229762E1,-4.962505102E-1,-3.639144897E-1,6.683419943E-1,9.085039054E-1
2.708183012E1,-6.627657413E-1,-4.156398773E-1,-1.896804571E-1,8.049805037E-1
2.710136257E1,-6.024420857E-1,-5.479536057E-1,3.249838352E-1,8.768147545E-1
2.712089507E1,-4.144830704E-1,-4.574441910E-1,3.343880177E-1,7.020446922E-1
2.714042757E1,-5.994255543E-1,-2.627344131E-1,5.186438560E-3,6.544977205E-1
2.715996007E1,-1.905666590E0,3.255882263E-1,-3.152208328E-1,1.958810103E0
2.717949252E1,1.578169465E-1,1.645259857E-1,-2.326816320E-1,3.257540951E-1
2.719902502E1,-1.964154959E0,-5.750274658E-1,4.774721861E-1,2.101556798E0
2.721855752E1,-2.167057037E0,-2.441425323E-1,-1.822687387E-1,2.188370095E0
2.723809002E1,-8.151710033E-2,1.765918732E-2,-2.579494119E-1,2.710992136E-1
2.725762246E1,9.655465484E-1,-8.292675018E-2,-1.759800315E-1,9.849497218E-1
2.727715496E1,2.145019770E-1,2.114839554E-1,-6.284757853E-1,6.969349856E-1
2.729668746E1,-8.327798843E-1,1.797199249E-1,-8.245938420E-1,1.185654499E0
2.731621997E1,-8.533902168E-1,5.000801086E-1,-1.203001857E0,1.557423656E0
2.733575241E1,-1.041790724E0,7.615261078E-1,-4.978361428E-1,1.383145238E0
2.735528491E1,-1.701081634E0,5.210752487E-1,-1.541262865E-1,1.785763996E0
2.737481741E1,-2.299681902E0,9.815492630E-1,6.854534149E-3,2.500404525E0
2.739433627E1,-1.625641584E0,1.830898285E0,-2.407803059E0,3.434008541E0
2.741388236E1,-2.347182274E0,4.637576103E0,1.039629459E0,5.300679782E0
2.743341486E1,-4.665255070E0,4.195036888E0,3.034855723E-1,6.281324928E0
2.745294736E1,-4.833088875E0,4.218040466E0,-9.475541115E-2,6.415574178E0
2.747247981E1,-3.915616989E0,4.870402336E0,3.613470793E-1,6.259668285E0
2.749201231E1,-4.823289394E0,7.771795273E0,-3.480724096E-1,9.153473480E0
2.751153116E1,-1.015151215E1,9.156234741E0,-1.795003295E0,1.378810612E1
2.753107726E1,-1.411075592E1,1.022541237E1,-2.139430761E0,1.755704003E1
2.755060976E1,-1.380410194E1,8.694185257E0,-2.606932163E0,1.652084087E1
2.757012861E1,-5.610599995E0,9.983385086E0,-5.915734768E-1,1.146720407E1
2.758967470E1,-4.284956932E0,9.626340866E0,1.414098024E0,1.063141419E1
2.760920720E1,-6.863662243E0,5.011735916E0,1.742089629E0,8.675380830E0
2.762872606E1,-4.029908180E0,3.105957031E0,2.951807737E0,5.882201793E0
2.764827215E1,1.232437134E0,4.239924908E0,-3.952324390E-2,4.415589043E0
2.766780460E1,1.927315712E0,5.525702953E0,-1.339875460E0,6.003599356E0
2.768732351E1,-1.207714558E0,1.318859100E0,2.806371212E0,3.327714405E0
2.770686960E1,-4.755700111E0,-2.163369179E0,1.980604053E0,5.587453997E0
2.772640205E1,-6.958654404E0,-3.064410686E0,9.368832707E-1,7.661020443E0
2.774593455E1,-6.656319618E0,-2.532809734E0,2.988256812E-1,7.128184397E0
2.776546700E1,-3.867851257E0,-2.663479805E0,-2.484314442E-1,4.702777499E0
2.778499950E1,-2.150188446E0,-3.283759594E0,-9.459022284E-1,4.037464359E0
2.780453194E1,-2.523233652E0,-3.936269283E0,-3.921979070E-1,4.691987120E0
2.782406444E1,-2.911227226E0,-3.850378513E0,3.998806179E-1,4.843610551E0
2.784359689E1,-2.027201891E0,-3.525546074E0,-8.163148165E-2,4.067638913E0
2.786311580E1,-8.748536110E-1,-2.859243393E0,-3.708314896E-2,2.990320515E0
2.788266184E1,2.564718723E-1,-2.589918137E0,3.346363008E-1,2.624011286E0
2.790219434E1,1.355293036E0,-2.690699100E0,-2.847084105E-1,3.026175762E0
2.792171319E1,2.537346601E0,-1.977767944E0,-7.176069021E-1,3.296157382E0
2.794125929E1,3.907368422E0,-1.143850327E0,-8.900808692E-1,4.167513108E0
2.796079174E1,4.249559402E0,1.467599869E-1,-9.278361201E-1,4.352145847E0
2.798031064E1,5.284568787E0,1.842626572E0,-1.018456697E0,5.688514216E0
2.799985668E1,9.775075912E0,3.757829666E0,-2.311432838E0,1.072455662E1
2.801938918E1,1.383026886E1,5.439894676E0,-2.408253193E0,1.505551309E1
2.803890804E1,1.454300308E1,4.901707649E0,-2.005040646E0,1.547726928E1
2.805845413E1,1.509303284E1,4.130332947E0,-6.972380877E-1,1.566350636E1
2.807798658E1,1.574227142E1,3.646684647E0,8.049657345E-1,1.617916525E1
2.809750543E1,1.520448685E1,2.422177315E0,-2.419751883E-2,1.539623164E1
2.811705153E1,1.308089828E1,1.542364120E0,-1.786599636E0,1.329213020E1
2.813658403E1,4.183523178E0,5.395483017E0,-1.146056843E1,1.334007990E1
2.815610288E1,-3.453471375E1,2.417805481E1,9.322709084E0,4.317566088E1
2.817564898E1,-1.194817257E1,-7.373332977E-1,-1.026398563E1,1.576869967E1
2.819518142E1,8.960596085E0,-7.927010536E0,-4.669559479E0,1.284268523E1
2.821470028E1,1.588502407E1,-2.127383232E0,-5.413823724E-1,1.603598591E1
2.823424637E1,9.680712700E0,-2.180542469E0,3.181175709E0,1.042069301E1
2.825377882E1,4.143940926E0,2.058036804E0,2.555546284E0,5.285695668E0
2.827329773E1,2.307659388E-1,5.302844048E0,5.371457338E-2,5.308134622E0
2.829284377E1,-1.969056606E0,1.777351379E0,6.920526624E-1,2.741368040E0
2.831237627E1,2.960872650E0,-4.307041168E-1,-1.052365541E0,3.171710283E0
2.833190872E1,3.990116119E0,-8.731451035E-1,-1.324562907E0,4.293934782E0
2.835144122E1,1.497767210E0,1.246347427E-1,4.549727440E-1,1.570299536E0
2.837097366E1,4.924056828E-1,1.260619164E0,-2.828273177E-1,1.382611776E0
2.839050616E1,4.906955957E-1,6.174955368E-1,-3.563758135E-1,8.654979065E-1
2.841003861E1,1.015684366E0,5.580902100E-3,-1.052030921E-1,1.021133473E0
2.842957106E1,4.265922904E-1,2.867317200E-2,9.291475415E-1,1.022799241E0
2.844910356E1,-5.636341572E-1,-1.764640808E-1,3.268095255E-1,6.750018525E-1
2.846863601E1,-9.836827517E-1,-3.614597321E-1,1.821959615E-1,1.063710610E0
2.848816851E1,-7.018645406E-1,-2.105598450E-1,3.343021870E-2,7.335304092E-1
2.850770096E1,-7.947192192E-1,7.234096527E-2,1.619748473E-1,8.142774121E-1
2.852723340E1,-9.455177188E-1,-3.614330292E-2,4.028108716E-1,1.028380617E0
2.854676590E1,-7.190368176E-1,-1.941184998E-1,-1.295189857E-1,7.559570786E-1
2.856629835E1,-8.834797740E-1,-2.477703094E-1,-2.380115390E-1,9.479325556E-1
2.858583080E1,-7.162266970E-1,-4.575729370E-2,1.435846090E-1,7.319091141E-1
2.860536330E1,-7.064418197E-1,-1.018905640E-1,-2.678663731E-1,7.623608892E-1
2.862489575E1,-8.647644520E-1,1.672906876E-1,-4.221946299E-1,9.767558738E-1
2.864442819E1,-1.271356463E0,-1.442747116E-1,-3.569765985E-1,1.328380496E0
2.866396069E1,-8.005917668E-1,4.487037659E-2,-6.496059299E-1,1.031963368E0
2.868349314E1,-6.026784182E-1,3.287048340E-1,-6.465417147E-1,9.430187339E-1
2.870302559E1,-8.564831018E-1,4.674711227E-1,-1.063084841E0,1.442997551E0
2.872255809E1,-1.426591158E0,9.110794067E-1,-8.220028877E-1,1.881732384E0
2.874209054E1,-1.648146868E0,7.490205765E-1,-1.093858838E0,2.115170697E0
2.876162304E1,-2.184810638E0,1.380686760E0,-5.555266142E-2,2.585107261E0
2.878115549E1,-3.064298391E0,3.020353317E0,3.400200605E-1,4.316025073E0
2.880068793E1,-3.905875444E0,3.588644981E0,1.958824992E-1,5.307787274E0
2.882022038E1,-4.012892246E0,3.406331062E0,-1.453656554E-1,5.265693369E0
2.883975288E1,-3.463815451E0,4.436115265E0,-2.471004426E-1,5.633666191E0
2.885927174E1,-4.192165852E0,7.910580635E0,-2.009108067E-1,8.954993337E0
2.887881778E1,-9.153347015E0,1.187670040E1,-1.574275732E0,1.507707260E1
2.889835028E1,-1.512781429E1,1.242039776E1,-2.422070503E0,1.972266390E1
2.891786913E1,-1.718941307E1,1.159333324E1,-2.210621357E0,2.085109456E1
2.893741517E1,-9.495066643E0,9.096868515E0,-4.151345789E-1,1.315604971E1
2.895694762E1,3.078594208E-1,8.733246803E0,2.217450380E0,9.015623292E0
2.897646648E1,-7.359490395E-1,7.241418362E0,4.152552605E0,8.379943557E0
2.899601257E1,-3.247067928E0,5.036570549E0,2.898861885E0,6.656868127E0
2.901554502E1,-7.701945305E-1,2.955525398E0,-6.830656528E-2,3.054995218E0
2.903506387E1,-7.169728279E-1,2.070034504E0,-3.893595934E-1,2.225015455E0
2.905460991E1,-1.518096924E-1,-5.864620209E-2,9.921343327E-1,1.005393502E0
2.907414236E1,-2.991600037E0,-2.496429682E0,3.006703138E0,4.921594833E0
2.909366122E1,-6.009653091E0,-4.276967049E0,1.175773025E0,7.469325245E0
2.911320731E1,-6.805131435E0,-4.450682640E0,2.808219790E-1,8.136169295E0
2.913273976E1,-6.248538017E0,-4.567624092E0,-4.119947180E-2,7.740097842E0
2.915227221E1,-4.985892296E0,-4.366180897E0,-6.945225596E-1,6.663709117E0
2.917180465E1,-4.458761215E0,-4.100770473E0,-4.468719959E-1,6.074254245E0
2.919133710E1,-4.174758434E0,-4.212944984E0,-8.552439511E-2,5.931680019E0
2.921086955E1,-3.059171438E0,-4.221645355E0,2.993578613E-1,5.222110160E0
2.923040205E1,-1.815249920E0,-4.198469162E0,8.430715799E-1,4.651133761E0
2.924993450E1,-1.006946564E0,-4.034386158E0,9.915004969E-1,4.274726458E0
2.926946694E1,-3.746879101E-1,-3.827525139E0,8.702300787E-1,3.943049595E0
2.928899939E1,1.026410341E0,-2.894985676E0,7.689807415E-1,3.166353049E0
2.930853184E1,2.779535532E0,-1.226350784E0,3.631154820E-2,3.038268018E0
2.932805069E1,4.292360306E0,1.063506126E0,-8.860818744E-1,4.510049153E0
2.934759674E1,5.438977242E0,3.811258316E0,-1.121764779E0,6.735467289E0
2.936712924E1,8.205947876E0,5.959796906E0,-2.166709423E0,1.037069860E1
2.938664804E1,1.169748688E1,7.611055374E0,-3.475708961E0,1.438193019E1
2.940619413E1,1.373466873E1,8.363673210E0,-1.481051445E0,1.614885965E1
2.942572658E1,1.483381653E1,6.582507133E0,1.397893190E0,1.628881881E1
2.944524543E1,1.411524200E1,4.012642860E0,-1.299300790E-1,1.467508914E1
2.946479148E1,1.197700500E1,1.272178650E0,-1.801174402E0,1.217831337E1
2.948432392E1,1.190009403E1,-4.420776367E-1,-1.987586975E0,1.207303494E1
2.950384278E1,8.925157547E0,3.348701477E0,-3.632124901E0,1.020120435E1
2.952338882E1,-2.692837334E1,1.663020706E1,2.080415726E1,3.787497903E1
2.954292127E1,-2.859577942E1,6.790657043E0,-2.199345970E1,3.670890755E1
2.956244012E1,1.185414124E1,-5.923824310E0,-1.115449905E1,1.732152441E1
2.958198616E1,2.293017197E1,3.223233223E0,7.646729469E0,2.438553855E1
2.960151866E1,7.835312366E0,-5.195750713E0,8.188472390E-1,9.437078794E0
2.962103746E1,3.774819613E0,-1.356508255E0,5.777638912E0,7.033526082E0
2.964058356E1,6.100628853E0,6.327746391E0,-6.523188353E-1,8.813828150E0
2.966011601E1,6.066053510E-1,3.927112579E0,-3.220175743E0,5.114656888E0
2.967963486E1,-1.185314059E-1,-3.513441086E-1,-2.181301594E0,2.212593279E0
2.969918090E1,1.175188065E0,-5.601015091E-1,-1.504648685E0,1.989660362E0
2.971871335E1,3.886115313E0,1.116761208E0,-3.692886531E-1,4.060224369E0
2.973823221E1,1.611760497E0,6.429452896E-1,3.709753752E-1,1.774478310E0
2.975777825E1,-3.134121597E-1,-2.461795807E-1,9.413838387E-2,4.095040941E-1
2.977731069E1,-1.119589359E-1,-2.104759216E-1,4.633981586E-1,5.211264436E-1
2.979684314E1,1.959908009E-2,-1.635437012E-1,-5.512237549E-4,1.647148141E-1
2.981637559E1,-7.415449619E-2,6.103992462E-2,-2.794786096E-1,2.955216657E-1
2.983590804E1,-1.935524046E-1,-2.776546478E-1,-3.709541261E-1,5.021569481E-1
2.985544049E1,-5.491260290E-1,-2.680902481E-1,-1.906145811E-1,6.401138144E-1
2.987497293E1,-1.175554276E0,-1.262474060E-1,3.302603960E-1,1.227574108E0
2.989450538E1,-1.706497550E0,-2.115430832E-1,6.068849564E-1,1.823511369E0
2.991403783E1,-1.406450033E0,-7.317638397E-2,-2.463598251E-1,1.429737613E0
2.993357028E1,-1.234272361E0,1.096534729E-1,-6.295810938E-1,1.389900895E0
2.995310273E1,-1.467688203E0,1.272878647E-1,-3.979862928E-1,1.526009158E0
2.997263517E1,-1.154945135E0,2.552957535E-1,-2.359160781E-1,1.206122126E0
2.999216762E1,-6.249908209E-1,7.611179352E-2,-2.277403474E-1,6.695313265E-1
3.001170007E1,-1.909710169E-1,-9.952640533E-2,-5.844466090E-1,6.228589515E-1
3.003123252E1,-4.418520927E-1,4.230775833E-1,-5.845320225E-1,8.461120485E-1
3.005076497E1,-1.357619762E0,7.368421555E-1,-3.194709122E-1,1.577380564E0
3.007029741E1,-2.230904579E0,9.380464554E-1,-7.969129086E-2,2.421408081E0
3.008982986E1,-2.381718159E0,1.599431992E0,-2.535795271E-1,2.880115737E0
3.010936231E1,-2.389826775E0,2.601203918E0,-2.787233591E-1,3.543334665E0
3.012889476E1,-2.925437450E0,3.135579109E0,-5.297382474E-1,4.320956287E0
3.014842720E1,-3.419332027E0,3.712591171E0,-7.647930980E-1,5.104906777E0
3.016795965E1,-4.698194981E0,4.564673424E0,-1.087777138E0,6.640221280E0
3.018749210E1,-5.180984497E0,7.087670326E0,-4.059734941E-1,8.788770420E0
3.020701090E1,-7.706462860E0,1.295798779E1,-2.899385095E-1,1.507922682E1
3.022655694E1,-1.452794170E1,1.449564648E1,-4.466512203E-1,2.052764853E1
3.024608939E1,-1.697263908E1,1.376955795E1,-7.139872909E-1,2.186734967E1
3.026560825E1,-1.030603504E1,1.085470009E1,1.689706564E0,1.506300038E1
3.028515429E1,-2.390787125E0,9.727081299E0,3.038184166E0,1.046721246E1
3.030468674E1,-2.162842274E0,6.404161930E0,3.707546234E0,7.709544462E0
3.032420559E1,-4.217535019E0,4.711067200E0,4.613804817E0,7.827448543E0
3.034375163E1,-1.497373581E0,2.737814903E0,1.581189990E0,3.498273841E0
3.036328408E1,2.052822113E-1,1.548328400E-1,3.864407539E-1,4.641664043E-1
3.038280288E1,3.461912155E0,-2.345557928E0,-1.397625804E-1,4.184018564E0
3.040234892E1,4.404721260E-1,-4.138460159E0,1.178233862E0,4.325402087E0
3.042188137E1,-3.125213146E0,-5.228054523E0,1.526667356E0,6.279349053E0
3.044140017E1,-5.358642578E0,-6.390860558E0,1.407406569E0,8.458069649E0
3.046094622E1,-8.031662941E0,-6.816678047E0,8.920717239E-1,1.057215688E1
3.048047866E1,-7.681095600E0,-6.192629814E0,-6.458172798E-1,9.887617185E0
3.050001111E1,-5.969327927E0,-5.436862469E0,1.080140397E-1,8.074900398E0
3.051954356E1,-4.219789028E0,-5.223549843E0,-1.905988157E-1,6.717768998E0
3.053907601E1,-3.118337631E0,-4.631672382E0,3.153217211E-2,5.583673783E0
3.055859481E1,-2.666343451E0,-4.582520485E0,3.038017750E-1,5.310478030E0
3.057814085E1,-1.952739000E0,-3.497479916E0,8.139837384E-1,4.087557326E0
3.059767330E1,-4.648613930E-1,-2.226178169E0,1.007243395E0,2.487268504E0
3.061719215E1,6.667357683E-1,-6.802206039E-1,8.836230040E-1,1.299240650E0
3.063673819E1,1.792839408E0,1.616173744E0,-8.830311894E-2,2.415385716E0
3.065627059E1,2.713921309E0,3.677039146E0,-1.238971502E-1,4.571797924E0
3.067578944E1,5.233300209E0,6.088452339E0,-7.734148502E-1,8.065658900E0
3.069533549E1,9.276955605E0,8.399746895E0,-2.514597416E0,1.276482876E1
3.071486793E1,9.781593323E0,8.711044312E0,-2.751705408E0,1.338408546E1
3.073440033E1,9.415012360E0,8.790743828E0,-2.166629791E0,1.306192633E1
3.075393278E1,1.155921364E1,7.319112778E0,-2.057060242E0,1.383532900E1
3.077346523E1,1.177529335E1,3.745559692E0,-2.557350874E0,1.261850999E1
3.079298408E1,1.110593605E1,-2.994995117E-1,-1.800028801E0,1.125484870E1
3.081253007E1,1.251564693E1,-9.644527435E-1,-1.023160458E0,1.259438147E1
3.083206252E1,7.982204437E0,4.306406021E0,-1.959300280E0,9.278985833E0
3.085158137E1,-2.084887123E1,1.159922695E1,1.715969467E1,2.938830752E1
3.087112741E1,-1.849008942E1,8.208990097E-1,-2.588689804E1,3.182277128E1
3.089065986E1,5.931201935E0,-1.414660454E0,-2.193386316E0,6.480074392E0
3.091017866E1,2.140968513E1,5.287979126E0,1.409191608E0,2.209803525E1
3.092972470E1,8.540699005E0,-2.828070641E0,1.494908333E0,9.120102739E0
3.094925715E1,5.811547279E0,7.568111420E-1,6.972471237E0,9.108358800E0
3.096877596E1,5.243266106E0,5.443027496E0,-3.481122494E0,8.320853418E0
3.098832200E1,-1.602849722E0,1.597175598E0,-1.031090498E0,2.486613106E0
3.100785444E1,-1.500093460E0,-9.470672607E-1,-3.007232189E0,3.491512885E0
3.102737330E1,2.037433624E0,2.373790741E-1,-9.721467495E-1,2.269923765E0
3.104691934E1,4.542290688E0,1.258552551E0,-1.235653162E0,4.872699247E0
3.106645174E1,2.340945005E0,4.799385071E-1,-1.174292564E-1,2.392520453E0
3.108597059E1,-5.841587782E-1,-8.315086365E-2,-3.839097619E-1,7.039476185E-1
