"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.168938368E0,-7.014415741E0,-4.741029739E-1,1.447122097E-1,7.031908947E0
6.188468055E0,-1.046900558E1,-2.760955334E0,-1.108540535E0,1.088355707E1
6.207984149E0,-5.367475510E0,-2.342089653E0,-3.776203692E-1,5.868370680E0
6.227527482E0,-3.541149139E0,-2.429981709E0,-1.122023463E-1,4.296177103E0
6.247057170E0,-5.372384548E0,-2.773894787E0,-7.376178503E-1,6.091066254E0
6.266586857E0,-4.688900948E0,-2.264535427E0,-8.108714223E-1,5.269860080E0
6.286116597E0,-1.611927032E0,-1.577329159E0,-7.422674298E-1,2.374286624E0
6.305646284E0,-2.561402321E-1,-1.096162796E0,-6.412058473E-1,1.295502077E0
6.325175972E0,3.580713272E-2,-7.067890167E-1,-7.445557714E-1,1.027227415E0
6.344705711E0,1.431375265E0,2.660846710E-2,-6.415957212E-1,1.568817462E0
6.364235399E0,2.885591269E0,7.732934952E-1,-4.300128222E-1,3.018199931E0
6.383765086E0,2.690014124E0,9.105672836E-1,-2.475830168E-1,2.850720280E0
6.403294774E0,2.321501732E0,1.161238670E0,5.605291724E-1,2.655567452E0
6.422824513E0,3.234534025E0,1.540152550E0,9.560562968E-1,3.707873229E0
6.442354201E0,4.324015141E0,1.326287270E0,1.071315765E0,4.647995517E0
6.461883888E0,5.823559761E0,9.661397934E-1,9.593779445E-1,5.980608701E0
6.481413576E0,7.222273350E0,2.216825485E-1,1.380907178E0,7.356444802E0
6.500929670E0,8.448408127E0,-6.230964661E-1,1.575791478E0,8.616668026E0
6.520473003E0,7.832083225E0,-8.546772003E-1,9.944949150E-1,7.941096958E0
6.540002691E0,6.897707939E0,-1.352794647E0,5.201609135E-1,7.048332820E0
6.559518784E0,7.677812099E0,2.053451538E-2,-1.391796589E0,7.802968541E0
6.579062066E0,1.152967691E0,5.898893356E0,-1.532587051E0,6.202830031E0
6.598591805E0,-8.496099472E0,2.695484161E0,1.223577857E0,8.997026391E0
6.618107899E0,-3.070233822E0,-2.450716972E0,-1.660541177E0,4.264943892E0
6.637651180E0,5.764408112E0,-9.069862366E-1,1.304343700E0,5.979325831E0
6.657180920E0,4.961401939E0,2.912149429E-1,1.190784574E0,5.110604979E0
6.676697013E0,-6.420713663E-1,9.435939789E-2,-3.032528758E-1,7.163250953E-1
6.696240295E0,-2.520362377E0,6.188011169E-1,-1.522385836E0,3.008787126E0
6.715769982E0,5.415357351E-1,6.851997375E-1,-4.104812741E-1,9.650152896E-1
6.735299722E0,1.066565514E0,-9.909439087E-2,6.164223552E-1,1.235863347E0
6.754829409E0,-3.787040710E-3,-1.036872864E-1,5.267590284E-1,5.368803117E-1
6.774359097E0,-2.359830737E-1,2.072916031E-1,1.818866730E-1,3.629608541E-1
6.793888836E0,-2.991756201E-1,3.487634659E-1,-1.275171041E-1,4.768675064E-1
6.813418524E0,2.543784380E-1,3.722286224E-2,8.433640003E-2,2.705671073E-1
6.832948211E0,4.730637074E-1,-1.185646057E-1,1.475086212E-1,5.095150933E-1
6.852477951E0,-1.126004457E-1,-7.011985779E-2,3.281733394E-1,3.539680713E-1
6.872007638E0,-5.520939827E-1,-7.406711578E-2,4.669433236E-1,7.268629657E-1
6.891537326E0,-5.043450594E-1,-1.816062927E-1,3.708154559E-1,6.518043317E-1
6.911067066E0,-1.221615076E-1,-1.684560776E-1,1.532439590E-1,2.584271560E-1
6.930596753E0,-3.073644638E-2,-4.997539520E-2,-1.956850290E-2,6.184816543E-2
6.950126441E0,-4.737536907E-1,2.844476700E-1,-6.948721409E-2,5.569394126E-1
6.969656128E0,-9.341311455E-1,3.866310120E-1,-6.938099861E-2,1.013359886E0
6.989185868E0,-1.126131535E0,8.804912567E-1,-3.124521673E-1,1.463237316E0
7.008715555E0,-1.434409857E0,8.288364410E-1,-6.384892464E-1,1.775435158E0
7.028245243E0,-1.158440948E0,8.447761536E-1,-5.985945463E-1,1.553688389E0
7.047774982E0,-6.636199951E-1,1.816659927E0,-3.010376096E-1,1.957362621E0
7.067304670E0,-1.970922828E0,4.804671288E0,-3.645203412E-1,5.205984830E0
7.086820763E0,-3.570521355E0,5.793133736E0,-1.089275360E0,6.891700954E0
7.106364097E0,-3.693297148E0,3.443788528E0,-1.157971621E0,5.180832127E0
7.125893784E0,-2.884011269E0,3.554430962E0,-7.549431920E-1,4.639120572E0
7.145409878E0,-1.659884453E0,2.175392151E0,3.374206424E-1,2.757063673E0
7.164953211E0,2.116613388E-1,-8.082265854E-1,2.214356899E0,2.366729223E0
7.184482899E0,1.781784534E0,-2.068052292E-1,2.003478527E0,2.689135686E0
7.203998993E0,-6.672247887E0,-6.345295906E-1,-7.772856951E-2,6.702802503E0
7.223542326E0,-1.167625237E1,-2.150897503E0,-1.527319670E0,1.197054446E1
7.243072013E0,-6.997583866E0,-1.632391930E0,-1.036724567E0,7.259867850E0
7.262588107E0,-2.870963097E0,-8.989739418E-1,-2.189419270E-1,3.016375112E0
7.282131441E0,-4.679128170E0,-1.282158375E0,-3.821917772E-1,4.866645773E0
7.301661128E0,-5.892559052E0,-1.384340763E0,-6.045900583E-1,6.083106169E0
7.321177222E0,-3.664478302E0,-8.891820908E-1,-7.676249743E-1,3.848154638E0
7.340720503E0,-1.518091321E0,-6.611146927E-1,-7.121632099E-1,1.802456749E0
7.360250243E0,-1.712119579E-1,-1.677284241E-1,-1.069464445E0,1.095992955E0
7.379766336E0,1.414997339E0,3.405380249E-1,-1.058071733E0,1.799360833E0
7.399309618E0,3.373071194E0,4.948711395E-1,-5.830307603E-1,3.458674831E0
7.418848710E0,3.859441042E0,6.378965378E-1,-7.663337588E-1,3.986159126E0
7.438378398E0,2.855310202E0,5.902013779E-1,-4.564097524E-1,2.951176693E0
7.457908085E0,3.115801573E0,1.143716812E0,6.066682935E-1,3.374070836E0
7.477437773E0,4.290394306E0,1.554314613E0,1.285127640E0,4.740773172E0
7.496953866E0,6.230305672E0,8.437671661E-1,2.252976179E0,6.678664047E0
7.516497200E0,8.338909149E0,1.253528595E-1,2.256475925E0,8.639722376E0
7.536026887E0,7.040662289E0,-5.057706833E-1,1.077971935E0,7.140640933E0
7.555556627E0,6.517343521E0,-1.199715614E0,1.068595052E0,6.712449591E0
7.575086314E0,8.141556740E0,-1.376424789E0,9.663818479E-1,8.313446050E0
7.594616002E0,8.625954628E0,-8.450174332E-1,3.928415775E-1,8.676143856E0
7.614132096E0,2.279016733E0,5.831655502E0,-6.508878469E-1,6.294900965E0
7.633675377E0,-8.949116707E0,7.090879440E0,-3.873672485E-1,1.142441747E1
7.653205116E0,-5.378655910E0,-2.122287750E0,-3.600145817E0,6.811394468E0
7.672721210E0,6.968245029E0,-2.644526005E0,3.445731401E-1,7.461145169E0
7.692264491E0,7.148885727E0,-8.475780487E-2,2.398790359E0,7.541083888E0
7.711794231E0,-2.602238059E-1,3.850698471E-1,-3.572193682E-1,5.861747976E-1
7.731310325E0,-3.495464563E0,2.509136200E-1,-5.134980083E-1,3.541879496E0
7.750853606E0,-4.580829740E-1,3.087825775E-1,-1.099418700E-1,5.632707217E-1
7.770383294E0,1.524032593E0,3.437614441E-2,9.445353150E-1,1.793322064E0
7.789913033E0,-2.338624597E-1,-2.457094193E-1,9.174568653E-1,9.781573843E-1
7.809442721E0,-1.383747935E0,5.415630341E-2,1.912985444E-1,1.397957935E0
7.828972460E0,1.448689699E-1,1.297883987E-1,-4.864336550E-1,5.238795163E-1
7.848502148E0,1.235350609E0,3.364076614E-1,-3.552452326E-1,1.328706294E0
7.868031835E0,2.341550589E-1,1.713790894E-1,-1.148610711E-1,3.120776338E-1
7.887561523E0,-5.643846393E-1,-6.082153320E-2,3.749717474E-1,6.803183749E-1
7.907091262E0,-5.396206379E-1,-2.974643707E-1,6.758516431E-1,9.145769121E-1
7.926620950E0,-2.966902256E-1,-8.715534210E-2,2.171198130E-1,3.778387974E-1
7.946150637E0,-1.751136780E-1,3.262939453E-1,-2.264005542E-1,4.340388806E-1
7.965680377E0,-2.830796242E-1,3.200044632E-1,-1.878376007E-1,4.667117894E-1
7.985210064E0,-8.517673016E-1,1.271028519E-1,-3.954768181E-3,8.612074728E-1
8.004739752E0,-8.166929483E-1,-1.769704819E-1,4.091930389E-2,8.366482611E-1
8.024269491E0,-2.261695862E-1,1.993579865E-1,5.597233772E-2,3.066417960E-1
8.043799179E0,-3.416807652E-1,6.602563858E-1,-1.097090840E-1,7.514787578E-1
8.063328866E0,-1.020008445E0,9.660406113E-1,-6.048166752E-1,1.529527672E0
8.082858606E0,-1.603810430E0,1.536614418E0,-1.079387784E0,2.469507998E0
8.102388294E0,-2.421975851E0,3.181975365E0,-1.168487787E0,4.166089048E0
8.121917981E0,-3.572525263E0,7.330464363E0,-1.376765490E0,8.270074229E0
8.141447721E0,-4.766600609E0,7.002442360E0,-2.018436432E0,8.707971405E0
8.160977408E0,-3.872851133E0,3.156334877E0,-1.140512705E0,5.124665354E0
8.180507096E0,-1.240676641E0,1.519366264E0,1.231582761E-1,1.965431336E0
8.200023189E0,2.078741074E0,-1.352395535E0,2.386635780E0,3.441826329E0
8.219566523E0,3.415648460E0,-2.000865936E-1,2.533861637E0,4.257598366E0
8.239096210E0,-6.521578312E0,-7.260298729E-1,-4.093152285E-2,6.561995005E0
8.258612304E0,-1.216864014E1,-2.841094017E0,-1.715516806E0,1.261311286E1
8.278155637E0,-5.836717606E0,-1.465077400E0,-1.173066616E0,6.131052885E0
8.297685325E0,-1.009643316E0,-6.942839622E-1,-1.333671808E-2,1.225392882E0
8.317201419E0,-4.319032192E0,-1.477075577E0,-3.139742911E-1,4.575409402E0
8.336744752E0,-6.473441601E0,-1.625281811E0,-5.965054631E-1,6.700955595E0
8.356274439E0,-3.695047617E0,-1.046988964E0,-8.055529594E-1,3.924089493E0
8.375790533E0,-7.693815231E-1,-8.075399399E-1,-8.630242348E-1,1.410276396E0
8.395333866E0,-2.925143242E-1,-6.581096649E-1,-1.076799989E0,1.295442464E0
8.414863554E0,1.802451611E-1,-5.387687683E-1,-1.009380460E0,1.158278471E0
8.434379648E0,1.734236002E0,-1.330480576E-1,-7.189909220E-1,1.882079765E0
8.453922981E0,2.989625931E0,1.667985916E-1,-5.138290524E-1,3.038043000E0
8.473452669E0,3.945516348E0,3.013114929E-1,5.573310703E-2,3.957397383E0
8.492982356E0,4.738517761E0,5.272111893E-1,9.266821146E-1,4.856978686E0
8.512512044E0,4.742991924E0,1.025907516E0,1.330055952E0,5.031650570E0
8.532041783E0,5.096321106E0,1.152202606E0,1.175975919E0,5.355649262E0
8.551571471E0,5.831071854E0,1.715316772E-1,1.363944292E0,5.990923644E0
8.571101158E0,7.279979229E0,-9.784126282E-1,2.385925531E0,7.723213676E0
8.590630846E0,1.044697666E1,-9.795608521E-1,3.248068571E0,1.098402523E1
8.610146939E0,9.090244293E0,-1.701444626E0,1.746007919E0,9.411482284E0
8.629690273E0,6.282246113E0,-1.081971169E0,-1.621885777E0,6.577825728E0
8.649219960E0,-1.310360909E0,6.921418190E0,-2.359824777E-1,7.048316338E0
8.668736054E0,-9.384736061E0,7.596722603E0,-3.824055433E0,1.266518319E1
8.688279387E0,-4.081322193E0,-4.428399086E0,-1.183094144E0,6.137395300E0
8.707809075E0,8.926702499E0,-1.215872765E0,1.389306188E-1,9.010197878E0
8.727338762E0,5.187123299E0,6.158704758E-1,1.894444942E0,5.556479659E0
8.746868450E0,-1.620221019E0,-2.412080765E-1,-3.147575855E-1,1.668043712E0
8.766398189E0,-2.899767876E0,2.649888992E-1,-5.236334801E-1,2.958557904E0
8.785914283E0,1.685354710E-1,4.489593506E-1,2.202598453E-1,5.277149826E-1
8.805457564E0,9.075924158E-1,-1.028842926E-1,9.574358463E-1,1.323250759E0
8.824987304E0,-2.157284021E-1,-3.466291428E-1,6.946904659E-1,8.057824455E-1
8.844516991E0,-3.703802228E-1,-1.425867081E-1,2.614037991E-1,4.752309175E-1
8.864046679E0,2.809371948E-1,1.116476059E-1,1.137816906E-1,3.230126444E-1
8.883576419E0,4.059907198E-1,-3.505706787E-3,2.075067163E-1,4.559602963E-1
8.903106106E0,2.525031567E-2,-1.312751770E-1,1.608358026E-1,2.091384850E-1
8.922635794E0,1.173084974E-1,-1.481990814E-1,7.214337587E-2,2.023089666E-1
8.942165533E0,1.274614334E-1,-5.595207214E-3,8.829230070E-2,1.551555791E-1
8.961695221E0,-2.799276114E-1,2.920808792E-1,8.668637276E-2,4.137453744E-1
8.981224908E0,-7.548731565E-1,1.741304398E-1,-6.531155109E-2,7.774448477E-1
9.000754648E0,-4.244689941E-1,1.032352448E-2,-2.111196518E-4,4.245945675E-1
9.020284335E0,-3.472454548E-1,1.765184402E-1,2.036774755E-1,4.395710177E-1
9.039814023E0,-1.070986271E0,4.638986588E-1,5.984997749E-2,1.168672571E0
9.059343762E0,-1.433054090E0,5.615081787E-1,-3.912034035E-1,1.588072908E0
9.078873450E0,-1.237786055E0,9.843835831E-1,-5.785394311E-1,1.683993239E0
9.098403137E0,-1.760872602E0,1.711730957E0,-8.314816952E-1,2.592693002E0
9.117932877E0,-3.036573648E0,4.100181580E0,-8.793067336E-1,5.177397883E0
9.137448971E0,-4.367248058E0,7.946732521E0,-1.000498891E0,9.122741441E0
9.156992252E0,-5.297239304E0,6.434690475E0,-2.004128218E0,8.572194332E0
9.176521991E0,-4.949823380E0,4.109530449E0,-1.858377457E0,6.696458674E0
9.196038085E0,-2.911440849E0,3.510206223E0,-5.832530260E-1,4.597631960E0
9.215581366E0,-7.558059692E-2,2.564086914E-1,1.829959512E0,1.849380885E0
9.235111106E0,4.501479626E0,-2.177237511E0,3.534981728E0,6.123706215E0
9.254627200E0,5.008578300E-1,-5.010704994E-1,9.726208448E-1,1.203296106E0
9.274170481E0,-1.081625748E1,-2.713224888E0,-1.212399960E0,1.121708201E1
9.293700169E0,-1.249799538E1,-2.570756435E0,-1.539217234E0,1.285215417E1
9.313216314E0,-5.815154552E0,-2.230841160E0,-1.028636932E0,6.312746525E0
9.332759596E0,-1.779946566E0,-2.125877380E0,-6.991046667E-2,2.773526976E0
9.352289283E0,-3.933997154E0,-1.847921848E0,-3.691983521E-1,4.362047248E0
9.371819023E0,-5.337447166E0,-1.774057388E0,-3.830432594E-1,5.637583171E0
9.391348710E0,-2.859124184E0,-9.674930573E-1,-3.541909456E-1,3.039092815E0
9.410878398E0,-4.123785496E-1,-2.904939651E-1,-3.292965293E-1,6.023944025E-1
9.430394491E0,8.332507610E-1,9.151458740E-2,-6.263607740E-1,1.046427049E0
9.449937825E0,1.852980375E0,6.077842712E-1,-8.455911875E-1,2.125549917E0
9.469467512E0,3.109197378E0,9.339208603E-1,-5.438519120E-1,3.291670003E0
9.488983606E0,4.633762836E0,9.641876221E-1,-9.116058797E-2,4.733891216E0
9.508526939E0,5.553692818E0,9.418916702E-1,4.364668727E-1,5.649882049E0
9.528056627E0,5.369376183E0,9.627819061E-1,5.998390317E-1,5.487891804E0
9.547586314E0,5.286262989E0,6.853094101E-1,9.765232801E-1,5.419208715E0
9.567116054E0,7.322196484E0,2.140836716E-1,1.717795014E0,7.524042323E0
9.586645741E0,8.319754601E0,-3.406934738E-1,1.900894880E0,8.540947840E0
9.606175429E0,7.816848755E0,-1.215749741E0,1.810592413E0,8.115381493E0
9.625705116E0,9.652759552E0,-1.228369713E0,1.515730023E0,9.847948854E0
9.645234856E0,9.417955399E0,4.863256454E0,-2.637244701E0,1.092264651E1
9.664750950E0,-5.844544411E0,6.620798111E0,-3.089287877E-2,8.831456356E0
9.684294231E0,-1.157042217E1,-1.543758392E0,-1.844896436E0,1.181784676E1
9.703823971E0,3.121247768E0,-2.321097851E0,9.961840510E-2,3.890964751E0
9.723340064E0,9.816530228E0,-7.025051117E-1,1.827497721E0,1.000987148E1
9.742883346E0,2.213281870E0,-6.418037415E-2,1.228256822E-1,2.217616266E0
9.762413085E0,-2.665269613E0,7.263345718E-1,-9.304297566E-1,2.914948293E0
9.781942773E0,-1.686920404E0,5.811033249E-1,-8.777471781E-1,1.988421895E0
9.801472460E0,1.344753981E0,2.398090363E-1,2.376760840E-1,1.386492540E0
9.821002200E0,1.095336080E0,-2.669439316E-1,1.048340082E0,1.539492487E0
9.840531887E0,-4.185670018E-1,-2.368898392E-1,4.663076401E-1,6.698939812E-1
9.860061627E0,1.313638687E-2,3.731727600E-2,3.616362810E-2,5.359992300E-2
9.879591314E0,1.075907469E0,2.083406448E-1,-1.121848822E-1,1.101620694E0
9.899121054E0,1.660553217E-1,4.160242081E-1,-1.050729156E-1,4.600987167E-1
9.918650741E0,-7.597494125E-1,3.649711609E-3,3.036751151E-1,8.181998935E-1
9.938180481E0,-3.355920315E-1,-2.757453918E-1,6.631471515E-1,7.927305199E-1
9.957710169E0,-1.245816946E-1,-2.269220352E-1,4.636825919E-1,5.310515556E-1
9.977239856E0,-8.679902554E-2,-1.555490494E-1,2.244241834E-1,2.865236320E-1
9.996769596E0,-2.034862041E-1,4.690265656E-2,4.007303715E-2,2.126319420E-1
1.001629928E1,-5.046517849E-1,1.327772141E-1,-1.921540797E-1,5.560812916E-1
1.003582902E1,-5.287268162E-1,1.741495132E-1,-3.511953354E-2,5.577754752E-1
1.005535871E1,-7.433474064E-1,8.536148071E-2,6.466418505E-2,7.510215748E-1
1.007488845E1,-1.148277760E0,4.769744873E-1,1.011604071E-2,1.243442322E0
1.009441814E1,-1.561023712E0,6.887874603E-1,-3.536884487E-1,1.742503577E0
1.011394788E1,-1.526136875E0,1.176109314E0,-6.477817297E-1,2.032719373E0
1.013346397E1,-2.032579184E0,2.417596817E0,-1.004276752E0,3.314321092E0
1.015300730E1,-3.323377371E0,4.621369362E0,-1.062778234E0,5.790629457E0
1.017253704E1,-5.287255764E0,8.012370110E0,-1.023608685E0,9.654062514E0
1.019206673E1,-5.508655548E0,6.788854599E0,-1.353692412E0,8.846825185E0
1.021159647E1,-4.125114441E0,3.071902275E0,-5.105803013E-1,5.168543797E0
1.023112616E1,-1.522928476E0,8.897132874E-1,1.024133205E0,2.039546445E0
1.025064225E1,2.654680729E0,-2.068912506E0,3.148290396E0,4.608628988E0
1.027018558E1,1.998641491E0,-4.324398041E-1,1.995356083E0,2.857099559E0
1.028971533E1,-9.589351654E0,-2.090042591E0,-6.030119061E-1,9.832983603E0
1.030923142E1,-1.262602615E1,-2.951980114E0,-1.726929426E0,1.308101710E1
1.032877475E1,-4.996199608E0,-1.727931976E0,-8.441801071E-1,5.353540837E0
1.034830444E1,-1.189479589E0,-1.651659489E0,3.345278502E-1,2.062704449E0
1.036782058E1,-4.561080456E0,-1.864516735E0,-4.260855317E-1,4.945849417E0
1.038736392E1,-5.771034241E0,-1.815535069E0,-5.330725908E-1,6.073316242E0
1.040689361E1,-2.022811413E0,-8.596611023E-1,-6.125255823E-1,2.281659662E0
1.042640970E1,1.033474922E0,-8.320903778E-2,-5.229909420E-1,1.161255219E0
1.044595303E1,2.284730673E0,1.276550293E-1,-5.584053993E-1,2.355441921E0
1.046548277E1,3.256567478E0,3.215675354E-1,-1.578884423E-1,3.276212170E0
1.048499887E1,4.575629234E0,5.068902969E-1,1.446943730E-1,4.605893738E0
1.050454220E1,5.060674191E0,1.677036285E-1,5.350896716E-1,5.091646956E0
1.052407194E1,4.606168270E0,-2.701797485E-1,1.266970873E0,4.784871829E0
1.054360163E1,5.240728855E0,-3.003911972E-1,1.766323209E0,5.538535139E0
1.056313137E1,6.945854664E0,2.501983643E-1,1.511949539E0,7.112909928E0
1.058266105E1,6.401067734E0,-3.832368851E-1,8.068683147E-1,6.463093309E0
1.060219079E1,6.004385471E0,-1.191422462E0,2.239468396E-1,6.125543613E0
1.062172048E1,7.073848248E0,-1.319940567E0,-1.126384437E-1,7.196822879E0
1.064125022E1,7.602154255E0,-2.184905529E0,4.906715751E-1,7.925106944E0
1.066076631E1,7.905745506E0,5.791196823E-1,9.482190013E-2,7.927495368E0
1.068030965E1,5.731365681E-1,1.177053928E1,4.493317306E-1,1.179304793E1
1.069983939E1,-1.295427513E1,1.172271729E0,-4.787934303E0,1.386043939E1
1.071935548E1,-4.443801880E0,-4.509748936E0,-1.280053139E0,6.459392127E0
1.073889881E1,1.100054836E1,9.907922745E-1,1.465214729E0,1.114183952E1
1.075842855E1,5.340556145E0,-7.951707840E-1,1.470375776E0,5.596055882E0
1.077794465E1,-2.095059395E0,2.443981171E-2,-7.112476230E-1,2.212632901E0
1.079748798E1,-3.738929272E0,1.031830788E0,-1.130291820E0,4.040028028E0
1.081701772E1,7.820942402E-1,2.980537415E-1,4.784224033E-1,9.640515699E-1
1.083654741E1,2.061696053E0,-2.986726761E-1,1.644688845E0,2.654203718E0
1.085607715E1,-5.185307264E-1,-3.530550003E-1,7.299980521E-1,9.625066772E-1
1.087560689E1,-8.179203868E-1,6.589412689E-2,-1.125096679E-1,8.282476806E-1
1.089513658E1,4.676128626E-1,4.516801834E-1,-1.804448366E-1,6.747126176E-1
1.091466631E1,4.399886131E-1,2.004671097E-1,-8.672118187E-3,4.835827203E-1
1.093419605E1,-4.706462622E-1,-5.016899109E-2,2.773011923E-1,5.485624696E-1
1.095372574E1,-6.362987757E-1,-1.721429825E-1,4.065161347E-1,7.744447728E-1
1.097325548E1,-2.646536827E-1,-2.158746719E-1,3.518812060E-1,4.903711135E-1
1.099278522E1,6.635713577E-2,-1.208200455E-1,3.449302912E-2,1.420933563E-1
1.101231496E1,-2.473601103E-1,1.273307800E-1,-1.728892326E-2,2.787455086E-1
1.103184465E1,-8.173919916E-1,2.531013489E-1,-1.591144800E-1,8.703489981E-1
1.105137439E1,-5.955705643E-1,3.164577484E-1,-2.582969964E-1,7.221960550E-1
1.107090413E1,-6.137042046E-1,5.837984085E-1,-1.063767076E-1,8.536799379E-1
1.109043387E1,-1.364724398E0,1.257330894E0,-5.544643998E-1,1.936694202E0
1.110996355E1,-2.046547413E0,1.392384529E0,-6.762844920E-1,2.566018648E0
1.112947970E1,-2.156765699E0,2.387816429E0,-8.437780142E-1,3.326449597E0
1.114902303E1,-3.528697252E0,6.020622253E0,-9.371219277E-1,7.041150057E0
1.116855272E1,-5.591621399E0,9.424810410E0,-1.869526386E0,1.111703243E1
1.118806887E1,-5.906502247E0,4.877470970E0,-2.013888597E0,7.920368624E0
1.120761220E1,-3.009388447E0,2.197253227E0,-7.973652482E-1,3.810529085E0
1.122714194E1,1.416827679E0,-9.317731857E-1,1.928612232E0,2.568101844E0
1.124665803E1,5.301263332E0,-1.049722672E0,3.287434578E0,6.325546357E0
1.126620137E1,-4.780566216E0,2.484617233E-1,2.947087288E-1,4.796081714E0
1.128573111E1,-1.355209637E1,-2.437923908E0,-1.554641128E0,1.385711723E1
1.130524720E1,-7.850862503E0,-2.380749226E0,-1.640067220E0,8.366231493E0
1.132479053E1,-2.985525131E-1,-1.383637428E0,1.953104138E-1,1.428891981E0
1.134432027E1,-2.660073996E0,-2.192584515E0,1.108934879E-1,3.449016944E0
1.136383637E1,-6.493273735E0,-2.453607082E0,-5.899102092E-1,6.966404063E0
1.138337970E1,-4.828626633E0,-1.508086205E0,-6.110752225E-1,5.095426585E0
1.140290944E1,-1.014403343E0,-9.058494568E-1,-2.555922568E-1,1.383800847E0
1.142242559E1,2.175252438E-1,-8.513250351E-1,-3.584495187E-2,8.794068499E-1
1.144196892E1,5.113008022E-1,-5.781373978E-1,-4.570210576E-1,8.969613192E-1
1.146149861E1,1.667313814E0,-1.261558533E-1,-4.606543779E-1,1.734373982E0
1.148101475E1,3.124502659E0,-8.092403412E-2,1.917526424E-1,3.131426934E0
1.150055809E1,3.735185146E0,-4.012775421E-2,5.795727372E-1,3.780095617E0
1.152008777E1,3.286339283E0,1.449041367E-1,1.276619315E0,3.528566276E0
1.153961751E1,3.873693943E0,5.880451202E-1,2.167613745E0,4.477706017E0
1.155914725E1,5.820724010E0,1.065786362E0,1.600075364E0,6.130005689E0
1.157867694E1,6.809082508E0,3.738431931E-1,1.521085620E0,6.986920981E0
1.159819308E1,7.916388512E0,-2.915916443E-1,1.818113804E0,8.127716196E0
1.161773642E1,9.776336670E0,-1.083735466E0,2.875699043E0,1.024796986E1
1.163726611E1,1.388447952E1,-3.987274170E-1,-2.489705235E-1,1.389243469E1
1.165678225E1,8.512123108E0,7.374315262E0,-5.317344666E0,1.245435344E1
1.167632553E1,-1.061679459E1,3.334330559E0,8.700179458E-1,1.116203471E1
1.169585527E1,-1.172367096E1,-3.549361706E0,-3.111088276E0,1.263808924E1
1.171537142E1,5.967001915E0,-2.130613327E-1,1.156373024E0,6.081751849E0
1.173491475E1,1.020413494E1,-6.761522293E-1,1.932644725E0,1.040752936E1
1.175444444E1,2.009703159E0,-7.011089325E-1,-2.519009709E-1,2.143341929E0
1.177396059E1,-3.063174963E0,1.605904579E0,-1.259231567E0,3.680711142E0
1.179350392E1,-2.583586454E0,5.092439651E-1,-4.200218022E-1,2.666583338E0
1.181303361E1,8.449107409E-1,-2.566318512E-1,1.099445105E0,1.410146661E0
1.183256335E1,1.031292796E0,-5.628862381E-1,1.391057730E0,1.820836993E0
1.185209308E1,-2.765766382E-1,-3.923749924E-1,5.039413571E-1,6.959954475E-1
1.187162283E1,8.247435093E-2,2.664041519E-1,-3.481369019E-1,4.460633286E-1
1.189115251E1,8.544074297E-1,4.250946045E-1,-2.248687744E-1,9.804506333E-1
1.191068225E1,1.124354601E-1,7.104682922E-2,1.851057410E-1,2.279331481E-1
1.193021199E1,-6.095832586E-1,-1.208086014E-1,4.177377224E-1,7.487932105E-1
1.194974168E1,-3.529834747E-2,-2.957057953E-1,3.081102371E-1,4.285088201E-1
1.196927142E1,7.084242105E-1,-8.473110199E-2,1.782987714E-1,7.354146270E-1
1.198880116E1,1.546882391E-1,1.092939377E-1,-2.384543419E-3,1.894183259E-1
1.200833090E1,-5.642691851E-1,1.421432495E-1,-7.197934389E-2,5.863321947E-1
1.202786058E1,-7.119567394E-1,6.649494171E-2,4.165458679E-2,7.162674645E-1
1.204739032E1,-3.650449514E-1,-4.572010040E-2,2.691464424E-1,4.558376373E-1
1.206692006E1,-3.692921400E-1,3.222017288E-1,1.900909543E-1,5.256664433E-1
1.208644975E1,-1.132027388E0,5.919723511E-1,6.254440546E-2,1.278995338E0
1.210597949E1,-1.990512848E0,1.130664825E0,-4.023308158E-1,2.324309452E0
1.212549559E1,-2.545411587E0,2.246248245E0,-7.500027418E-1,3.476673042E0
1.214503892E1,-2.946665049E0,5.739577293E0,-1.278915882E0,6.577325311E0
1.216456866E1,-4.324434280E0,7.090888977E0,-1.922037363E0,8.525002402E0
1.218409840E1,-5.275278091E0,4.055844307E0,-1.986609936E0,6.944425896E0
1.220362808E1,-3.851931572E0,4.521018982E0,-1.585628986E0,6.147455470E0
1.222315783E1,-1.745600939E0,2.310475349E0,3.154405951E-1,2.912888901E0
1.224267397E1,1.761409760E0,-4.903964996E-1,2.515392780E0,3.109703186E0
1.226221730E1,-1.723535776E0,1.303930283E-1,1.940723658E0,2.598843248E0
1.228174699E1,-1.087989807E1,-2.254600525E0,-5.609958172E-1,1.112520210E1
1.230126314E1,-9.283068657E0,-2.798349380E0,-1.530523777E0,9.815733593E0
1.232080647E1,-2.243465185E0,-1.977347851E0,1.704006195E-1,2.995342540E0
1.234033616E1,-2.062638998E0,-2.530240536E0,4.602333307E-1,3.296727396E0
1.235985230E1,-5.217475414E0,-2.601766109E0,-1.573446393E-1,5.832323201E0
1.237939559E1,-4.912645340E0,-1.836666107E0,-1.034262776E-2,5.244762492E0
1.239892532E1,-1.565547466E0,-8.063831329E-1,-1.135053337E-1,1.764674499E0
