"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.154494321E0,-2.052975416E0,6.911344528E-1,-1.293696463E-1,2.170048708E0
4.174029998E0,-8.626298904E-1,8.956918716E-1,-3.433773220E-1,1.290078386E0
4.193565623E0,-2.094233036E-1,1.250704765E0,6.789892167E-2,1.269933382E0
4.213101300E0,3.230659962E-1,1.470848083E0,1.444852352E-1,1.512825735E0
4.232636925E0,6.158373356E-1,1.310846329E0,1.676644683E-1,1.457972941E0
4.252172602E0,3.961852789E-1,7.406625748E-1,9.453596920E-2,8.452697051E-1
4.271708227E0,3.734234571E-1,1.532115936E-1,-3.229381740E-1,5.169215946E-1
4.291243904E0,1.232416391E0,-1.838302612E-1,-3.528538346E-1,1.295048090E0
4.310779529E0,1.817020893E0,-1.311006546E-1,-7.362030745E-1,1.964878438E0
4.330315206E0,2.195573092E0,-5.786418915E-2,-5.057084560E-1,2.253803564E0
4.349850884E0,2.990506887E0,-2.813634872E-1,1.622256935E-1,3.008091427E0
4.369386509E0,3.566684246E0,-3.699140549E-1,2.036957741E-1,3.591596426E0
4.388922186E0,4.156841755E0,-4.056081772E-1,3.290252388E-1,4.189523717E0
4.408457811E0,4.886617184E0,-7.323522568E-1,1.683366299E-2,4.941219556E0
4.427993488E0,5.466976166E0,-1.030331612E0,-8.559882045E-1,5.628687896E0
4.447529113E0,6.740450382E0,-9.360342026E-1,-1.033403158E0,6.883149967E0
4.467064738E0,7.360707283E0,-1.419853210E0,3.561866283E-1,7.504856012E0
4.486586821E0,7.600743771E0,-1.489333153E0,5.137682557E-1,7.762304872E0
4.506136040E0,8.104374886E0,1.489158630E0,5.569181219E-2,8.240241944E0
4.525671717E0,1.004046917E0,5.749326706E0,2.248003006E0,6.254309338E0
4.545193748E0,-9.220916748E0,3.020527840E0,7.493834496E-1,9.731930418E0
4.564743019E0,-4.798844814E0,-2.428406715E0,-4.005246639E0,6.705823691E0
4.584278644E0,1.963487744E0,-9.532318115E-1,-1.841600180E0,2.855770689E0
4.603800675E0,4.511731148E0,6.127243042E-1,1.465397716E0,4.783151627E0
4.623349946E0,4.667460442E0,8.965368271E-1,1.545993567E0,4.997905698E0
4.642885571E0,4.134161472E-1,-2.075595856E-1,6.487203836E-1,7.967634709E-1
4.662407602E0,-1.406724811E0,-7.040977478E-3,-4.099215865E-1,1.465250823E0
4.681956873E0,-1.340835810E0,8.530998230E-2,-5.720798969E-1,1.460271848E0
4.701492498E0,3.071857989E-1,8.042812347E-2,-2.261110246E-1,3.898178979E-1
4.721028175E0,1.480363846E0,2.733058929E-1,-5.149546266E-1,1.591022154E0
4.740563800E0,3.922346830E-1,1.720237732E-1,1.124307215E-1,4.428102215E-1
