"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.082436480E0,-1.445525885E0,1.635494232E-1,-2.863676250E-1,1.482666488E0
2.101965386E0,-6.020218730E-1,2.412223816E-1,-3.705674708E-1,7.469530262E-1
2.121494240E0,-1.987258345E-1,2.326211929E-1,2.479267120E-2,3.069515487E-1
2.141023146E0,-2.909677625E-1,3.280677795E-1,6.386899948E-2,4.431364980E-1
2.160552001E0,4.168437719E-1,1.932020187E-1,-1.671916246E-2,4.597447995E-1
2.180080907E0,3.017705083E-1,2.359437943E-1,-8.344638348E-2,3.920436361E-1
2.199609761E0,-1.562237740E-3,2.080879211E-1,-6.588304043E-2,2.182741362E-1
2.219138667E0,-2.642863989E-2,3.404169083E-1,-1.303561330E-1,3.654789540E-1
2.238667521E0,6.851601601E-2,1.944923401E-1,-2.228240967E-1,3.035989013E-1
2.258196428E0,-6.489324570E-2,1.267175674E-1,-1.937696338E-1,2.404478035E-1
2.277725282E0,-2.622227669E-1,-5.473041534E-2,-4.490372837E-1,5.228677461E-1
2.297254188E0,1.267912388E-1,-1.271400452E-1,-2.881080508E-1,3.394802767E-1
2.316783042E0,-6.366688013E-1,2.353849411E-1,3.691631556E-2,6.797911793E-1
2.336311948E0,-1.583348989E0,3.651151657E-1,-1.370011568E-1,1.630666251E0
2.355840803E0,-7.446752787E-1,5.595073700E-1,-4.162729084E-1,1.020231788E0
2.375369709E0,-8.227061033E-1,9.093532562E-1,-3.097868562E-1,1.264806931E0
2.394898615E0,-1.431499004E0,1.076912880E0,-1.245309711E-1,1.795672218E0
2.414427469E0,-1.501719832E0,9.952344894E-1,-2.098339796E-2,1.801692107E0
2.433956376E0,-1.802227974E0,1.126079559E0,-1.187419295E-1,2.128422066E0
2.453485230E0,-2.278423786E0,1.643021584E0,-2.376171947E-1,2.819077297E0
2.473014136E0,-3.132338524E0,3.541910172E0,-1.409168243E-1,4.730383689E0
2.492542990E0,-5.304931641E0,5.368441582E0,-5.204390287E-1,7.565270749E0
2.512058303E0,-7.287967205E0,4.240918159E0,-9.315750599E-1,8.483376976E0
2.531600803E0,-6.401055336E0,4.105132103E0,-9.699742794E-1,7.665929109E0
2.551129657E0,-3.881811619E0,3.627040863E0,1.210730076E-1,5.313995252E0
2.570644917E0,1.532263756E-1,3.123700142E0,1.976748466E0,3.699799373E0
2.590187417E0,1.798499584E0,4.608273029E0,3.185427666E0,5.883683411E0
2.609716323E0,-5.460290432E0,2.860514641E0,1.351964235E0,6.310714928E0
2.629231584E0,-6.783785820E0,-1.810579300E-1,1.025559664E0,6.863257583E0
2.648774084E0,-6.334398746E0,-4.163298607E-1,3.970018029E-1,6.360467629E0
2.668302938E0,-7.689672947E0,-1.128907681E0,5.696761608E-2,7.772306472E0
2.687831844E0,-6.700816154E0,-1.193436623E0,-2.048670650E-1,6.809346417E0
2.707360698E0,-4.360569000E0,-1.219493389E0,-1.566014290E-1,4.530590485E0
2.726889605E0,-3.792956352E0,-1.437331676E0,1.988079697E-1,4.061030023E0
2.746418511E0,-4.572248936E0,-1.679230690E0,1.776991040E-1,4.874100226E0
2.765947365E0,-4.252173424E0,-1.679007053E0,2.629171312E-1,4.579210514E0
2.785476271E0,-3.337772846E0,-1.488505363E0,5.231865644E-1,3.691896528E0
2.805005126E0,-2.763134718E0,-1.356228352E0,2.099213451E-1,3.085180024E0
2.824534032E0,-1.781297445E0,-5.906877518E-1,-4.731266797E-1,1.935402145E0
2.844062886E0,-3.383691311E-1,1.868934631E-1,-6.580007672E-1,7.631433975E-1
2.863578198E0,1.443960190E0,7.988510132E-1,-9.855008125E-1,1.922081118E0
2.883120698E0,1.986887693E0,1.159626007E0,-1.148910761E0,2.571468670E0
2.902649553E0,2.559273243E0,1.152429581E0,-6.189857721E-1,2.874215868E0
2.922178459E0,3.447363377E0,1.671960831E0,-2.772465944E-1,3.841436313E0
2.941707313E0,2.829253435E0,2.300607681E0,3.454726934E-2,3.646733363E0
2.961236219E0,2.363119364E0,3.301962852E0,3.615759015E-1,4.076521672E0
